"","Overall"
"`2__1302168141`",19.3732965346538
"`6__1280429473`",92.4612471865877
"`6__1280433776`",100
"`4__1476284725`",51.7449271432769
"`4__1425877017`",24.2794684634126
"`4__1476285571`",26.9585015896039
"`4__1476284736`",29.9425458359684
"`3__591493797`",15.8867728229774
"`6__1047813463`",31.8212811243904
"`2__882313019`",20.494213109696
"`4__1595664743`",28.4510679383967
"`3__373959003`",24.3207694433421
"`2__598210093`",10.3614133636983
"`3__306196485`",17.9172391814826
"`6__345349020`",39.7009477619752
"`6__1280429122`",58.6217242930343
"`3__591493866`",16.264706281604
"`4__1010387692`",27.3782592083579
"`2__1298153130`",20.0246895869768
"`4__1595664892`",22.8864126970658
"`3__526928203`",77.4203358154822
"`1__630553339`",27.9223432834257
"`3__512129227`",19.6240761778615
"`6__1229793218`",8.95601101215356
"`7__1378362711`",18.3759909809839
"`2__1378263268`",58.2442907375528
"`3__322435736`",20.7398080515367
"`4__353338458`",34.01938480923
"`4__1595664945`",25.3502973048729
"`4__7244954`",52.2330221594504
"`5__1172448384`",25.0685309331674
"`3__518294957`",16.9367415028429
"`2__222050576`",14.2199438824955
"`2__295058403`",28.4552881633405
"`2__1298153164`",16.18192472787
"`5__1530449850`",37.185122661849
"`7__500724719`",18.1631085653381
"`4__349023776`",25.9646148994244
"`5__1220694104`",27.6898952986085
"`4__72889584`",31.2113221269333
"`4__1476284337`",9.67612289262528
"`4__1595664867`",25.2545769928334
"`3__173112646`",17.7717216789083
"`3__1146211774`",18.6941281919717
"`3__1018109751`",11.576832228311
"`4__861910795`",29.8724373594615
"`6__615113009`",17.31569790418
"`1__548608922`",16.2184257334922
"`4__1489057564`",25.5533271984691
"`6__436882580`",37.1954996344497
"`1__625141428`",61.5450226063184
"`4__1165250031`",0
"`7__24930794`",19.2777818898335
"`7__500724842`",27.6969002768971
"`6__338500028`",30.6322538589396
"`7__348989767`",15.7312980310248
"`7__500723264`",56.5089302165645
"`3__1222760053`",29.1037187605294
"`1__845960463`",21.6931060885707
"`3__173111024`",20.2443671613885
"`5__5912810`",76.516040362414
"`3__322435743`",13.9697376578287
"`3__49606608`",10.9256588257288
"`4__9014610`",28.2993048069666
"`7__500724630`",21.2932350712984
"`3__1410337109`",26.1926049704377
"`2__1405617938`",18.0132089469511
"`7__1036347023`",22.8679618284537
"`2__1049144499`",14.4257058780487
"`2__1049144500`",14.4616289524699
"`3__266824850`",16.0563227308753
"`4__628031413`",14.2054529770309
"`2__226857750`",16.1342957008977
"`5__1370747052`",17.3250747407117
"`5__1370770525`",15.6675077865114
"`2__617207822`",15.0628795763063
"`4__288591`",14.7107272586657
"`7__921911229`",11.4695177627263
"`7__1146379634`",27.3122781147562
"`2__360086006`",22.7479808070031
"`3__1180424714`",25.8937734140764
