"","Overall"
"`7__500723264`",4.3816685003035
"`6__163351699`",24.1284034243876
"`4__1476285571`",56.9121744068611
"`4__1476284736`",35.730344023217
"`4__1476284725`",42.9300401307006
"`7__500724842`",21.28104812883
"`3__1190114913`",15.2841387768518
"`4__1175527811`",26.5142908401761
"`1__611591236`",18.8081923403926
"`6__338500028`",11.6717199247258
"`7__286905253`",35.6282274748658
"`2__1049144499`",43.7864476769679
"`2__1049144500`",48.1643182225921
"`4__924061688`",98.3744140113051
"`7__500724651`",17.4023175650992
"`7__500724589`",17.6910663880398
"`1__625141428`",20.8760692038687
"`4__1595664743`",17.1127054278615
"`2__964158706`",26.008677704785
"`7__500724719`",54.6271147985591
"`2__1049144520`",28.5805466380349
"`2__1049144391`",16.4527507458903
"`2__1049144405`",21.0314686207746
"`2__882313019`",22.1031868752355
"`3__39985450`",33.7122221915323
"`7__1511455779`",17.0418058235999
"`7__500722873`",9.52876137563856
"`1__629993406`",14.9319366680741
"`2__1302168141`",24.1937674503702
"`3__1380424468`",62.0627652786604
"`7__1495690317`",52.8315271319213
"`6__338477551`",12.1742072271554
"`2__636121307`",23.0216642181226
"`4__1425877017`",21.7358251457824
"`6__422010626`",28.4499096121922
"`7__500723181`",15.5618612655257
"`6__338476751`",18.9198470919233
"`1__625141410`",31.2564930162131
"`2__1378263268`",69.6331754095285
"`5__1220694104`",19.6075099200479
"`1__634538505`",13.8162627507235
"`4__1595664892`",17.3503647275801
"`2__1298153130`",54.6449106009942
"`7__286905159`",39.9027361131906
"`3__1186804362`",15.5812677126335
"`2__1003483482`",31.2038650833009
"`3__1186803454`",24.0912179763671
"`5__1172466904`",27.069849834235
"`3__354532600`",18.0592620583434
"`3__354532590`",0
"`6__338500073`",16.2601977102323
"`6__617328221`",20.088499522772
"`3__512129227`",19.2626628074025
"`7__1404555721`",13.9316890991903
"`7__1464978781`",53.5401193276534
"`6__345349020`",11.0593949362361
"`3__5393979`",10.7237292775949
"`4__612364263`",20.8370789943493
"`2__1298153164`",25.9102668488035
"`1__154693841`",26.0327797854507
"`2__1298152508`",24.6633967176288
"`7__995454833`",17.4222532300252
"`4__1181663165`",19.4095706834602
"`4__1595664945`",17.9006133071385
"`4__484804089`",22.2442706621686
"`5__1531593887`",52.6367672938736
"`6__436882580`",37.7991834898464
"`3__350108127`",39.5869716059077
"`3__48987838`",27.0151656125519
"`2__443465224`",28.6492275379974
"`5__1530449850`",30.926863907566
"`2__965529700`",27.0627057360505
"`2__1049944252`",20.1210889716442
"`3__1335507740`",10.6303444542919
"`4__362138418`",57.054525569075
"`5__1370047751`",16.0178314287187
"`5__1370047759`",41.6449491393595
"`4__1164520237`",35.2877340571673
"`3__1514364789`",31.8545119965472
"`4__1424653672`",18.4026499777057
"`6__371225621`",28.6387440393556
"`2__1050817658`",19.4097164002872
"`2__1050817707`",12.1159471039746
"`3__1292299817`",37.8256993421897
"`4__1595664867`",19.5517198986005
"`7__1183601806`",75.7543124282305
"`2__1298545748`",30.3592742523784
"`6__218601387`",9.78812844647407
"`7__127384435`",49.1113221500878
"`7__1464981169`",60.8439043466889
"`7__1464980938`",56.8539717836507
"`7__1464981026`",45.7458663111441
"`7__1464982537`",66.1278360709796
"`7__348762927`",18.5635193292277
"`3__479254236`",15.9473943255946
"`5__1370047691`",32.3671478095914
"`7__1183607045`",19.4341804001623
"`7__388355558`",16.4536182016305
"`5__112453191`",16.9767876407523
"`5__232091317`",19.4405785659445
"`3__828163575`",50.5459091772463
"`6__402955214`",29.7915546479108
"`5__1460583170`",20.5713588906664
"`2__1351239700`",18.8139741176292
"`7__1495689946`",22.273196481615
"`6__491088546`",24.5522933687431
"`4__1201369145`",22.6132353725273
"`4__660303917`",21.4686327240968
"`5__1370047811`",18.2286627882548
"`4__1544550415`",42.1752701052866
"`6__338476705`",12.3207717774388
"`3__1186803139`",6.51479969097305
"`6__1130844094`",20.6734702467177
"`6__1130844096`",36.0161957023631
"`2__277202142`",47.6809779846997
"`4__561808809`",45.0805338681379
"`4__1401585603`",43.85543562327
"`7__213196582`",17.9447557132318
"`3__1011332135`",38.923131903546
"`2__1455804795`",41.219649478104
"`4__1189193354`",20.145087000394
"`5__1530449937`",58.5987281398497
"`6__51803049`",10.2238190968941
"`4__167358418`",46.7187014917931
"`4__167358419`",21.5011249965355
"`2__517287794`",38.2986842247123
"`3__518294957`",14.9800718971455
"`4__1189195875`",13.1073287288571
"`3__1664332166`",100
"`7__1070083836`",41.7293169443817
"`1__154693784`",19.8906798961696
"`3__173114518`",22.8446936624242
"`3__512130737`",21.0964025982768
"`7__1270472387`",25.9685070634562
"`7__1183597627`",98.6654422990889
"`4__6366134`",34.7705563908881
"`1__548608922`",53.2565718070525
"`3__1146211774`",36.5890854905781
"`3__1180431596`",26.3106420043382
"`3__47209387`",22.8364004843861
"`3__985440260`",30.1600319436572
"`6__421865857`",48.2503002039924
"`5__1003822943`",20.2142594756422
"`3__479255199`",18.3347912467658
"`6__236296659`",9.67301611795013
"`3__722644288`",33.2928243430426
"`3__512145132`",17.6037417546118
"`2__842492140`",21.001359971149
"`4__1179904258`",30.5619115147338
"`3__521706469`",20.0062145932945
"`7__974641588`",25.6205355880948
"`3__909097892`",39.0003152187053
"`4__89587494`",20.2373550512441
"`6__617328220`",17.4616979383958
"`4__1435781378`",25.0490985437725
"`1__625142697`",51.1418063952608
"`4__180158490`",41.2709866592637
"`2__1455805992`",33.9355681294657
"`6__422010676`",29.2240494623257
"`6__470178272`",20.805710399893
"`3__662329227`",22.5940452217556
"`1__1126038758`",8.29389266256521
"`5__1460583152`",22.2579803596252
"`1__625143780`",30.7004131473034
"`3__1479317290`",30.274975027098
"`3__902951706`",16.1689475444515
"`2__890289097`",31.8851224969563
"`4__1180006640`",72.2340537032377
"`4__1179054620`",25.0451843316036
"`7__1511683285`",33.5923994262051
"`3__1245412655`",12.8530345978415
"`4__353338696`",14.0741095409207
"`2__1048519695`",16.9995733025276
"`3__1620072342`",36.9752388792465
"`7__974641587`",11.8439314676214
"`1__186491205`",19.817939105232
"`1__505308953`",18.6641936092179
"`2__1298154077`",23.6178462892217
"`5__1530398906`",35.3972691249301
"`7__286905204`",33.7450429478296
"`3__1190115186`",21.4735490407711
"`1__1489101232`",7.42613592725258
"`2__1050820050`",18.6488272500827
"`7__1403679831`",14.9705860249166
"`3__49359878`",31.9309466477213
"`3__173112646`",4.2257327054987
"`3__344653359`",41.9017941159982
"`6__346751870`",22.0671422073356
"`4__1351933295`",38.1298581945897
"`2__1049940633`",19.9443713446054
"`4__1435699490`",30.2268367361244
"`2__295058403`",12.6037828408131
"`5__1035197326`",20.5305323597688
"`7__907631968`",7.45271090036017
"`4__932423221`",14.9484776751213
"`4__932423152`",12.4895048852273
