"","Overall"
"`4__1476284725`",70.0760703953485
"`4__1476285571`",100
"`4__1476284736`",72.0777267696539
"`6__1204580391`",21.5253523823776
"`4__7244954`",51.3046221662212
"`6__1211506776`",29.7198764663168
"`7__1183601755`",20.6200253579282
"`6__1204580406`",12.5793738665162
"`2__938474674`",18.7214276409156
"`5__112453191`",14.0208147582581
"`7__1183597627`",32.9017537108286
"`7__1183601806`",21.2104397365588
"`3__380462759`",18.3704405443653
"`3__39985450`",25.0834596486052
"`3__370225865`",29.9724266826147
"`4__89982166`",14.2564447602186
"`4__1595664743`",22.4312351671698
"`2__1607917616`",20.1936929605782
"`3__380462631`",22.1522508497797
"`3__322435736`",18.3336277630342
"`7__1495690317`",0
"`2__287914148`",19.7522345672525
"`2__835110598`",26.6933426309534
"`2__287914230`",14.7142111046594
"`2__523205063`",23.7130714425626
"`5__200718570`",28.4788634212337
"`4__1595664892`",19.1436649493248
"`2__287917262`",22.9111540395249
"`2__287914256`",15.0800675940699
"`3__512129227`",24.7102306150683
"`7__1469264493`",18.7648231867435
"`5__377259505`",16.7216917047086
"`4__1595664945`",18.2781792583548
"`2__1378263268`",51.6515112195408
"`6__728023900`",15.7815623702992
"`6__1204580108`",17.8044059773046
"`4__1351929913`",26.595746975342
"`2__882313019`",45.1394760103741
"`1__630553722`",13.6618799006588
"`6__1204366228`",13.8871381874868
"`1__413049306`",19.3505682525419
"`3__1222760053`",29.4096557134901
"`2__287752441`",15.9054092654568
"`3__6496336`",24.6962125371589
"`3__6496339`",11.5510860826866
"`3__380450509`",19.1088443329575
"`6__430630240`",16.2479808124434
"`4__1595664867`",18.3879817043134
"`3__408846301`",27.5965251466129
"`4__8908062`",23.8643220629131
"`4__1285751995`",15.5188774572123
"`4__1481252662`",21.184496110358
"`1__536942707`",31.7197967239019
"`2__286864410`",25.8717327774276
"`7__1511683285`",14.3318695619415
"`5__1353794960`",19.5265437424847
"`3__942927637`",15.8207693108912
"`4__21336238`",32.9989774007514
"`3__909097892`",25.0831122542237
"`3__380452530`",15.0324140702688
"`5__377259514`",19.858974087938
"`2__1624982539`",22.3130152630451
"`7__1322661444`",21.0783042747562
"`2__1642839884`",12.9416770325398
"`2__344846964`",17.9651230240831
"`4__22601670`",12.2422974498621
"`4__22601673`",14.5201088434837
"`1__548608922`",18.6377294015374
"`2__1298152508`",36.3553880573255
"`5__402562958`",23.5442480584526
"`6__447057000`",28.9948418150863
"`3__1174025578`",24.9062508470151
"`2__397662344`",14.1553516912188
"`1__1304096837`",17.1054794347441
"`2__517288212`",21.8821067470611
"`4__1476284337`",33.4743519159816
"`1__396566742`",12.7620499133739
"`2__523205055`",18.5678528283692
"`1__625142697`",26.430771249288
"`7__83102810`",20.6588862391064
"`7__1183601351`",25.4905027095529
"`4__1235743851`",18.4395676039072
"`3__113136887`",30.5481088550881
"`2__286861404`",16.8933434892382
"`4__932423221`",25.6973897963021
"`4__932423152`",17.979191848563
"`7__974641587`",20.9595654206657
"`3__11264279`",11.5352546189116
"`4__1435781378`",18.9921559255086
"`4__1036293565`",20.3403660423214
"`3__544091645`",34.223092557318
