"","Overall"
"`4__924061688`",16.4624348541056
"`6__163351699`",44.7195281713139
"`7__500723264`",24.4601878461589
"`2__882313019`",92.0233465753306
"`3__134245864`",19.7672099977862
"`6__415991599`",38.6554021604336
"`3__1186803139`",50.9872411562847
"`5__1497494750`",30.7729159716177
"`4__1476284725`",30.7312604083907
"`4__1595664743`",36.3423807452014
"`1__625141428`",52.2337660154088
"`2__828477181`",24.1347019710288
"`2__1378263268`",60.032832508938
"`6__615113009`",20.1690394517628
"`4__1476284736`",38.3949814032263
"`3__1186803454`",38.70463868582
"`4__552576588`",42.3761166408383
"`3__1186804362`",37.8437310876609
"`5__787651088`",31.8090888708615
"`4__932423152`",24.6032337090939
"`4__932423221`",25.4604591437778
"`2__1701873182`",22.3005228903731
"`4__1425877017`",87.1706266714444
"`4__1371271166`",22.3530827982343
"`6__615113470`",21.4021540941722
"`6__615113586`",19.9216265237973
"`4__1595664892`",32.8097566557451
"`7__623865142`",15.5749083046463
"`5__1497494747`",24.2352547821836
"`5__152213692`",22.6753443042869
"`2__1298545748`",17.8064100218155
"`1__625141410`",44.7925739420427
"`5__870606975`",21.543145254509
"`1__625143780`",21.3668653792187
"`4__1179904497`",31.6773589064953
"`2__1298152508`",22.9394484026911
"`5__870606896`",24.777017776812
"`1__611591236`",22.7936912071746
"`3__319008606`",44.0821568437477
"`7__500724842`",19.4960580523507
"`5__1460583170`",36.2127511722477
"`7__500724719`",26.6671409390847
"`7__1356832231`",18.7536108905729
"`2__1378262581`",32.5557340593101
"`3__1190114913`",3.73408282850182
"`1__634538505`",19.8562885685069
"`1__361143199`",28.5703606349146
"`6__518709245`",18.9365147345425
"`7__500724651`",21.212688326549
"`3__1125299423`",16.4264279929888
"`4__1075517070`",23.6454434000763
"`7__500724630`",19.5587783434748
"`3__5393979`",18.1828481429807
"`2__1298153164`",23.9709942646288
"`7__1145156700`",51.240997686832
"`4__1164520237`",26.7261826169994
"`2__965805876`",14.4239815837029
"`3__1125299433`",25.3615082916275
"`7__286905159`",20.0408927299714
"`3__134245712`",22.5599207584768
"`4__495593677`",22.8393707719282
"`6__950271629`",24.5322299231119
"`5__1460583152`",34.2012290879217
"`4__939743502`",30.6725282882043
"`3__397036546`",24.8209509944069
"`2__824655606`",0.5064002928852
"`5__1370047751`",19.0033041954167
"`5__1370047759`",14.4580480247044
"`4__1595664867`",30.624245289262
"`2__1298153130`",23.7565029957274
"`3__812396377`",12.9282268398588
"`7__1518812792`",20.6445718541824
"`5__208737107`",22.5554509111312
"`2__1199831772`",19.8597238060355
"`4__495592301`",22.4464021786896
"`7__500724589`",19.2278935264204
"`1__548608922`",64.9115928378579
"`2__914842888`",25.086924215608
"`2__1003483482`",29.8180399230753
"`6__878861838`",29.429004810747
"`2__890289097`",17.1109249275015
"`5__5912881`",85.2497211243456
"`7__224236287`",25.4614084305275
"`7__224236286`",23.1270124122267
"`7__224236317`",23.7140003231654
"`7__1183597627`",27.8435807344163
"`7__1518812934`",19.7915547588564
"`7__892359313`",22.254043119662
"`5__1370047691`",21.1318331441254
"`2__344389188`",17.9192156816547
"`3__1011331705`",33.5416644382538
"`4__1595664945`",34.7540080342391
"`1__396566742`",22.1781669243418
"`2__668667950`",27.1268128454422
"`1__68350169`",18.1471442405747
"`4__1333369860`",21.2662967885489
"`3__450891490`",20.4173474035626
"`3__1664332166`",20.2554913917267
"`5__1370047811`",21.4078132317514
"`6__220164551`",6.97146637092299
"`4__251837106`",20.8728194832962
"`7__1039288433`",22.4144506546392
"`2__1204208558`",22.5329229325932
"`5__134531478`",18.9495694333454
"`5__787650123`",23.6445531077031
"`1__68387916`",19.0409387194468
"`1__68387948`",31.3109620205769
"`2__881387638`",18.2205769395456
"`4__1075554241`",25.3194382649448
"`5__112453191`",12.6437484694357
"`7__920120101`",17.2041998874356
"`1__634412851`",0
"`6__471687769`",9.56766291396186
"`4__362138418`",25.125926807199
"`2__881386393`",34.5159103296632
"`2__881386394`",28.5018476304178
"`2__887818875`",38.683485318705
"`2__887818716`",34.9596640763492
"`2__887818735`",36.9126077160631
"`1__89563282`",51.5396494859611
"`3__450893374`",27.1957363693514
"`7__500722873`",20.8996220799605
"`4__495592446`",19.6111838822055
"`4__1333369689`",26.4498434162507
"`4__1351929913`",20.2018605805541
"`3__397039755`",15.961707709049
"`7__1017899192`",25.6932354732064
"`1__1409842929`",22.3331638209286
"`1__1409843579`",20.7605298525665
"`1__493601744`",20.7666600619375
"`2__668667941`",25.1026479963408
"`6__472554268`",19.1792257177496
"`5__870606989`",22.6754939092785
"`2__1508475579`",19.3083684005042
"`6__422010626`",26.9841852971079
"`3__513780173`",21.2377975312985
"`2__1040409011`",12.3495991238072
"`3__103069625`",91.3555759035344
"`3__964533824`",14.5189457830691
"`2__295058403`",27.3435431116485
"`3__397039720`",18.5989916704195
"`2__1393396179`",20.2023507982506
"`4__946149904`",38.5817917373212
"`7__500723181`",18.9716966121719
"`2__989045709`",18.1532330288831
"`6__236296659`",24.224932440782
"`2__1378262832`",20.4245874020307
"`2__1378263092`",28.4884803751563
"`6__701922239`",51.5671867337116
"`3__1176047602`",21.4720297493313
"`5__1015696856`",32.4432226258721
"`1__68387075`",25.8129478014624
"`4__1333369794`",23.4389022791544
"`5__1466987577`",21.0965754795793
"`2__1393396321`",19.6027750185056
"`5__453452832`",17.2794977171353
"`3__1146211774`",20.6722397527076
"`3__660841970`",32.5614110422835
"`2__1039408691`",20.6816385068329
"`2__1406419547`",38.9029933788386
"`4__1351933295`",21.3813165659718
"`3__1394773081`",25.1823555781728
"`4__429526160`",27.0930470523249
"`7__846422009`",20.3635373963428
"`2__1305958044`",16.5466646720877
"`4__11116405`",13.5518901578393
"`5__1497494761`",22.8757836732319
