"","Overall"
"`7__1183601806`",54.2734994104299
"`3__322435736`",19.8630879344763
"`7__1115508629`",25.9090984040717
"`1__147558672`",19.8437214531493
"`7__1183601755`",32.6061455233749
"`4__924061688`",17.6688342198453
"`5__1220694104`",28.0072288609958
"`2__882313019`",81.0771852726877
"`6__163351699`",84.208407599483
"`4__21336238`",32.2645945043091
"`7__1175091211`",22.5168644308839
"`3__1190114913`",23.7055186509113
"`1__405075642`",25.4651298970726
"`7__1183597627`",44.5220812999308
"`3__1514364789`",20.1220596778443
"`3__1181713098`",21.0794986153786
"`1__89563282`",30.6632037933768
"`3__34320858`",56.8529773249987
"`2__104976037`",52.7608812028744
"`2__1302168141`",29.9775521228223
"`4__9014610`",21.4425541022592
"`7__286905253`",20.3425132164915
"`2__1207506656`",23.767388457235
"`5__5912881`",21.5578229948736
"`6__436882580`",23.3650709932662
"`3__1180429398`",23.3478120237739
"`6__1102341254`",13.8982757870926
"`3__1180424714`",21.9518272789763
"`5__1225306231`",23.5374944146728
"`7__500724719`",23.7331524593272
"`3__1190115186`",20.9028456529361
"`3__485696739`",15.2711689833635
"`4__322083787`",41.298829614767
"`7__1376668115`",26.8760282779118
"`3__1181602202`",35.4405245685094
"`2__1607917616`",35.5308558172746
"`5__986452541`",18.2185650443721
"`7__500724630`",20.6105757528403
"`6__421865857`",37.3800862833496
"`3__370225865`",26.8299654547958
"`3__322435743`",24.828130530016
"`5__1530398906`",33.5014627241235
"`1__1456740459`",15.4158039115473
"`2__1298153164`",23.5162712304569
"`2__789990221`",0
"`5__604146728`",21.4875312266794
"`3__526928203`",37.2736902374404
"`3__319008606`",22.1653041248182
"`1__147558670`",23.1855306669678
"`1__625141428`",58.8223812369951
"`6__422010626`",31.9276997240796
"`3__47209387`",22.6960785974069
"`7__137944185`",23.0743628271228
"`3__1180429493`",30.2391232127047
"`1__963179003`",17.6163784457413
"`3__251980211`",31.4171440495059
"`5__1051456109`",21.9551703644141
"`1__1476297012`",19.4419173669062
"`6__338500028`",25.8370031310174
"`2__1298153130`",20.4403652983644
"`4__72889584`",34.7845178718923
"`3__479254236`",23.0090709190603
"`3__479255199`",23.2462826457724
"`4__349023776`",25.4423495137727
"`3__39985450`",24.0039425584378
"`3__1440142904`",26.7144016565279
"`5__1145298382`",20.3467884996093
"`7__1183601351`",51.0197487886229
"`7__500723264`",42.9882640513546
"`7__1036347023`",56.3839108208509
"`1__527662783`",28.1262380183628
"`7__1144866967`",20.3770380807476
"`2__1694047607`",24.5128558708686
"`4__1332743294`",34.0928092857443
"`2__287918955`",33.1822534894119
"`2__1622575957`",84.373266684885
"`7__333836992`",21.7818637405301
"`3__113136887`",30.5869222934087
"`7__207115965`",35.0202837343321
"`7__782092726`",16.3323424482944
"`1__1464353410`",33.8180053096969
"`3__380462631`",19.586807822366
"`2__523205063`",36.7262256584252
"`4__1162083041`",22.5874254356276
"`4__1162083177`",25.7135099990557
"`7__1183593498`",27.3928693483664
"`2__1378263268`",48.4465787524908
"`1__1439110449`",24.9932751352599
"`4__1425877017`",59.5448783891667
"`6__522749054`",21.6898098267429
"`3__48987838`",26.0757094781012
"`2__1336230853`",17.0918309844213
"`7__1183603883`",30.5813209460374
"`2__1336308007`",18.2873201019217
"`3__1496791987`",28.3940208375869
"`5__417740110`",28.3378322692996
"`6__522748619`",22.174473499389
"`4__939740729`",20.1821917437646
"`6__1094750312`",21.4410466326906
"`3__34320843`",43.0862622958298
"`7__500724842`",40.9224074018424
"`4__178512042`",50.251839748433
"`5__334755237`",19.1283173036429
"`2__1298154077`",20.9289454488433
"`2__1729040504`",24.6788999205551
"`7__145581605`",37.18441658763
"`6__615113009`",30.3308743168696
"`6__436893864`",21.13491990997
"`7__286905159`",23.9563200299232
"`2__1336230848`",24.7923050947238
"`3__350108127`",26.6554508272609
"`3__480005687`",21.8138384198576
"`7__1511683285`",22.5002173322332
"`5__200718570`",35.7370159863042
"`6__733180291`",26.0564885509008
"`2__1049144499`",35.2667251562107
"`2__1049144500`",29.3762814375933
"`6__1045697222`",23.5351294234723
"`1__625142697`",36.6967600682786
"`7__1270472387`",27.0913648935357
"`3__1678739062`",25.5795221924069
"`6__811150398`",26.9222415699731
"`6__1031737442`",41.766115339128
"`7__782092709`",4.67153544603607
"`4__1544550415`",24.159096294537
"`3__1494100934`",27.9518939144932
"`7__333837146`",22.6812272338068
"`5__1086787545`",21.3354500082223
"`4__9061431`",20.9587399173281
"`2__344389233`",23.930287109497
"`2__344389234`",26.2267990909641
"`1__536942707`",22.6041748305377
"`4__1179064207`",21.0191774024787
"`4__9064226`",21.2699897499685
"`7__1256967958`",22.522293094835
"`4__1476285571`",100
"`5__1225306108`",25.5585667674538
"`2__572620706`",21.5304750590114
"`4__932423152`",25.9245252267348
"`4__932423221`",24.2673867604851
"`3__113142120`",33.0657300753788
"`4__7244954`",75.6596972706183
"`4__429526160`",34.4554826799781
"`7__500724651`",39.837896221293
"`5__530870870`",24.7867398610234
"`6__968403729`",28.3435513826344
"`6__968403694`",24.8074983376035
"`6__345349020`",78.076005161372
"`2__1336310869`",18.278189832067
"`6__377453712`",26.579236268519
"`2__964158706`",23.3449491947877
"`4__93350039`",21.9471679817972
"`5__1270370546`",19.7740253689923
"`2__1336230882`",26.3846167715581
"`1__1517740805`",63.3930793928724
"`2__1049144520`",22.5160209793728
"`4__1595664945`",43.9467090766539
"`3__397107136`",19.2371598233755
"`1__651283571`",19.1321826644107
"`1__1468125048`",24.218845119805
"`3__479253452`",21.3342447380813
"`3__380462759`",22.0428272457959
"`7__1183588575`",25.686813003353
"`5__342450073`",16.4533267268834
"`5__1531593994`",48.5315520226596
"`6__1326271674`",7.03338626758763
"`3__177737008`",28.2350369031427
"`3__6000344`",25.9366866955844
"`3__1496792044`",21.8959219447617
"`3__1176047602`",20.8661093445556
"`4__8534369`",23.1985932491713
"`7__367865999`",44.4155352317996
"`3__1494100935`",21.3552961886648
"`2__293463681`",18.3026460220296
"`2__1049144391`",23.2330091732965
"`2__1049144405`",25.5149438932064
"`5__977736061`",27.8427443730973
"`1__790630583`",17.3057045542582
"`4__1299075903`",20.1604355351322
"`1__857609212`",32.3339515267068
"`5__1051456004`",32.1066030380426
"`7__1270468908`",60.8535310836081
"`6__615113586`",26.512284486261
"`6__615113470`",28.9022981742354
"`6__1103360188`",24.7563497267121
"`5__418625189`",27.5546187318395
"`2__1336230981`",29.9320066073488
"`1__1408615834`",21.5643149296175
"`5__436406674`",27.3995439259651
"`4__8908062`",30.5139393387048
"`2__835110598`",46.1202773998677
"`4__924061960`",23.3089185526912
"`2__358611909`",23.3877465468902
"`1__1377163022`",21.6917353469747
"`4__523596658`",27.8043433278666
"`5__1370047487`",32.2882744025306
"`1__625141410`",41.6331249988137
"`7__333837145`",23.984832051807
"`1__548608922`",37.7915926347739
"`4__1131835895`",31.8851946475485
