"","Overall"
"`2__1378263268`",5.94545304331707
"`2__1476037883`",17.7757575044629
"`4__1425877017`",13.6494632498195
"`5__5912881`",14.9172432798387
"`5__5912810`",11.7989696959771
"`2__397662344`",8.3417203859483
"`3__113136887`",7.54659253300158
"`4__1333369794`",11.4208008910458
"`4__1333369860`",21.5421089197152
"`4__1333369689`",10.6089913197247
"`2__882313019`",100
"`3__113142120`",11.8149943387641
"`2__287752441`",16.0822823447512
"`3__113144322`",8.4735138106937
"`4__1595664743`",27.3011795736414
"`4__7244954`",84.4750579181134
"`1__822656524`",13.3752733797879
"`5__5644528`",10.1566022126453
"`2__938474674`",33.8207133063519
"`3__43127171`",11.7526551528636
"`4__932423152`",14.6847125597568
"`4__932423221`",12.0611698899705
"`3__130736035`",9.63122283660941
"`1__1318694756`",28.0968528908384
"`7__1518292325`",21.5921968323448
"`4__1476284736`",32.3843852932362
"`2__1464958646`",13.525760939395
"`3__113136591`",13.233615280253
"`6__179536890`",19.3026244511514
"`3__660841970`",11.3953873535384
"`3__1380424468`",38.5289628716505
"`2__287914148`",6.40683470750332
"`4__362138418`",40.7115075050998
"`3__745165326`",5.14515223545128
"`7__147187114`",4.46602997702571
"`4__1351929913`",12.8058014465342
"`1__493601744`",10.7062493396614
"`2__362270834`",10.9807180072275
"`5__5921012`",12.6051705506199
"`4__1476284725`",32.9374654704282
"`3__113137059`",5.40118947598886
"`1__625141428`",41.7936278155585
"`2__287914230`",5.54578882612657
"`5__1607607277`",7.3045114209483
"`1__1223950087`",13.7300477342177
"`3__257470827`",10.3102207468489
"`2__923810236`",10.7281008582008
"`7__369308229`",24.4254104031275
"`1__631142291`",8.32040615774059
"`1__634538505`",12.1021720481022
"`2__287917262`",6.2399760795215
"`2__287914256`",14.2560629635984
"`5__1607606440`",10.3281453966137
"`4__1595664892`",26.8037714026739
"`6__491088546`",33.5088188229258
"`4__1595664945`",29.3373285119981
"`3__1620072342`",11.9373323061439
"`1__822656558`",22.1642751990802
"`4__1595664867`",25.6280743139731
"`1__1318694621`",29.7634883556901
"`1__1318694595`",38.7331266952052
"`4__1632864945`",27.598818796811
"`3__113140752`",2.9335992610984
"`3__1174025578`",9.20766113278329
"`3__964533824`",9.25407012029729
"`1__204418307`",0
"`3__5393979`",11.2899383018624
"`4__1488644884`",23.5996485987139
"`5__507605895`",15.5096082262298
"`1__625143780`",16.1918049184688
"`7__363653349`",6.21093030548635
"`3__113140732`",7.88430788032557
"`2__1378262832`",25.6716790617201
"`7__943228861`",14.8115886170522
"`1__1318694737`",43.049366526567
"`5__1315946495`",9.43606948236503
"`4__114376788`",11.1689999489307
"`6__179536844`",12.2033828757871
"`3__1620071962`",8.25189878207522
"`6__422010676`",50.9073008207845
"`6__382974581`",3.88436606247656
"`2__641157935`",3.23707801136179
"`4__924061960`",11.5174441576439
"`7__307371676`",17.1969552561825
"`2__1199831772`",20.1857951306342
"`3__380462759`",6.16616444636135
"`7__286905253`",29.8859606108893
"`2__1003483482`",16.8782704046767
"`2__1378262581`",17.3241886828385
"`4__457327155`",24.513630822051
"`6__1229793218`",7.12562226984296
"`2__842492140`",11.4359791492784
"`4__1476285571`",25.6920448484794
"`1__625141410`",27.5662161346112
"`6__829869422`",9.87247316158713
"`2__835110598`",43.3349632506729
"`6__289662548`",4.53668669069622
"`3__414920577`",9.76453384281684
"`3__414920588`",10.221089329889
"`4__1476376966`",7.79513950855275
"`2__517288212`",18.535339273068
"`3__39985450`",14.2054255008548
"`2__1662318928`",13.366917779567
"`1__430913919`",10.7338202123592
"`6__869025596`",12.4987420803531
"`7__1025007024`",13.7025314703609
"`7__281778332`",8.15697825550899
"`4__1076749411`",18.7751965266055
"`7__145581605`",5.74384180908467
"`4__230745021`",15.4923434401947
"`3__370225865`",11.2917953367325
"`4__1181663165`",6.74841977774395
"`6__382974551`",14.796228361339
"`2__287740675`",4.02103244528579
"`2__400661213`",11.9113252192945
"`3__745165339`",23.9373362010925
"`1__341713187`",12.8065556370123
"`1__341713186`",5.90330470802282
"`1__341713188`",6.09680820234294
"`2__887818326`",13.7862603288791
"`3__1555273078`",5.88748232736195
"`6__204007825`",10.7815660570092
"`3__658685563`",14.4132205427067
"`2__890287542`",12.2009121274085
"`4__1351900726`",17.5393062788434
"`2__359343014`",26.78491000626
"`4__1632864833`",12.6022701455266
"`6__345349020`",63.3621844935137
"`6__382975930`",18.4210558822683
"`3__1687089007`",11.1028579453847
"`7__224236287`",8.75946584358913
"`7__224236286`",8.62134488245041
"`7__224236317`",11.6619333023041
"`4__505236682`",9.17306679038181
"`5__230249309`",33.4530758545845
"`4__1545635922`",46.3129941697634
"`1__1517740797`",15.4322915306723
"`2__1199831775`",16.9433696674853
"`4__1293118024`",12.8955234229273
"`1__359910488`",11.9838858246568
"`4__939743502`",9.58017251826012
"`6__422010626`",56.1170953373614
"`3__380462631`",16.67144979018
"`6__362334768`",12.1900127811274
"`7__363653496`",6.46009588758029
"`6__843779235`",18.779787797832
"`3__373959003`",33.8744058507766
"`2__880900099`",22.8965724166205
"`4__581137311`",13.2722720076569
"`7__500723264`",26.9804189704005
"`5__236797370`",25.7895835584756
"`4__1017121311`",10.9521898262233
"`4__275165550`",10.0874625592014
"`4__322083657`",19.8254024293919
"`4__1169475023`",9.50760946978457
"`2__377360017`",12.4501971595354
"`2__849160780`",15.1324516548588
"`4__1461499319`",25.873648679921
"`4__1551975098`",7.2265001117866
"`2__189239343`",20.8366658191303
"`4__704398932`",8.66386822647655
"`3__1666237585`",11.3170986734487
"`3__1666237586`",13.021747310565
"`2__967995876`",10.5817616607104
"`2__523205063`",13.8597012891696
"`2__441662597`",12.854140599333
"`4__328806699`",12.2057226630534
"`1__822657881`",13.3450831529745
"`1__548608922`",17.0546453806324
"`2__1378263206`",12.4595150322177
"`4__8534369`",16.4021392956793
"`3__543916097`",39.7723582770415
"`6__1068888684`",15.4900346749554
"`1__630561218`",16.848166566485
"`2__1571766272`",23.1475285150597
"`7__480507521`",17.156439230615
"`4__114366458`",28.8205813814136
"`4__114360545`",25.9295677838338
"`2__226479515`",16.407299880808
"`6__869996151`",5.7988731417927
"`3__526928203`",68.5404573598398
"`4__1371271166`",12.6450038301137
"`7__782092726`",2.69883964303336
"`1__1120033949`",8.71046813015924
"`3__1326162340`",12.6044338063171
"`7__198481736`",21.0988572220547
"`2__1378262679`",22.2951269018976
"`4__474012593`",9.76831758888108
"`6__1137166440`",7.18888184237052
"`5__1261751842`",9.83972695785643
"`4__1615092226`",10.0331473241778
"`5__807824456`",14.0602690494146
"`6__1069298676`",10.9928470826955
"`6__382974612`",15.2610912341079
"`6__463565335`",25.0927880728516
"`6__419111723`",6.87348323393676
"`7__199698496`",17.8942785776209
"`6__275469426`",11.4115758154873
"`6__722285762`",1.92007297222999
"`1__611591236`",17.4601701257304
