"","Overall"
"`3__700001277`",21.7530127246232
"`4__594638034`",36.8194098867051
"`6__294937748`",17.9229976612362
"`3__229266158`",23.6156977351056
"`7__1482227179`",96.9108027589272
"`2__1016760282`",19.1010714769864
"`2__739831531`",53.0205498925045
"`3__563405533`",23.0139213641697
"`1__436384103`",13.9404035392069
"`1__1420282741`",14.2917502689753
"`1__455310885`",7.06167806284885
"`4__254040478`",24.2028603899345
"`1__436384023`",14.9924378276266
"`3__44525972`",19.0597501535847
"`3__541201796`",3.80122843441294
"`7__1070523050`",14.4613646671113
"`2__1803545393`",21.6989457454525
"`3__365442358`",13.4543920484552
"`5__1552109778`",13.4576802309283
"`3__1037495167`",14.7227985571773
"`7__1358232109`",30.1319356222042
"`5__1020775011`",19.1709068386913
"`4__1179347600`",15.9055431956395
"`7__1191078965`",21.6681865353847
"`7__1191078968`",19.7878349036543
"`4__1233059173`",16.5927400815264
"`6__418340963`",13.5548719532212
"`7__1354122706`",10.9731113836625
"`7__1498376981`",14.1720059811554
"`7__1463078159`",49.7436057390044
"`2__274456464`",13.2140645352069
"`1__457842387`",10.9939875193771
"`1__90727719`",14.7173562520261
"`2__1610338484`",19.2783474000584
"`1__357177002`",21.5123392440915
"`5__1558891451`",18.4421787253437
"`7__931164671`",18.0176031952294
"`5__1152572412`",25.303964515563
"`6__163631758`",15.62710193008
"`5__1558888773`",16.8765766359361
"`5__1558892140`",16.5594833860022
"`7__1070547922`",37.5304498286147
"`6__1086427765`",25.5372547729796
"`2__104148271`",0
"`4__543103497`",8.89726451416899
"`7__1445540501`",9.34382936251729
"`5__5063381`",15.4730753068505
"`6__463565237`",17.2683185242698
"`6__294645054`",17.3953857937157
"`6__365228161`",17.4158446483069
"`2__1684488120`",13.9403160843908
"`4__1233057821`",16.7386933944215
"`7__1139678099`",30.9327919256871
"`6__418340362`",15.7065929461481
"`5__1172466885`",17.1829546437216
"`1__437305957`",18.1364232726758
"`1__300739381`",29.5729907336907
"`4__1233057252`",17.0773935628893
"`6__1328074657`",17.0583734659293
"`6__1336594706`",20.4070285660618
"`1__357173816`",17.7421805971426
"`2__1398393179`",8.14915084353835
"`3__911409488`",17.0785812761427
"`6__327431407`",15.1748514411075
"`6__1076180802`",15.2020123552761
"`2__1800840430`",16.5464077193118
"`2__1803546287`",29.5922271186662
"`7__1184719195`",11.7096388446239
"`4__1291669813`",27.0021572594928
"`4__1291669823`",27.131845315227
"`5__517148856`",10.3131768155289
"`5__1020779682`",23.580562504211
"`7__1139678166`",29.2364373082464
"`3__1198196047`",19.2185640978254
"`5__874870682`",17.5955555840664
"`7__1070547895`",36.0318661955575
"`7__1440159379`",15.1240720702434
"`3__1271046552`",19.1333373300439
"`4__360966131`",14.7300093577836
"`1__357173716`",18.8460104168332
"`1__357176987`",20.080618122036
"`6__430176532`",17.6584732619544
"`3__1210602004`",24.4744860063625
"`7__1440157443`",18.1683636834247
"`3__97974691`",21.0714290857292
"`3__700001278`",19.5763075881073
"`3__700001245`",19.2076231314921
"`7__854400174`",15.5696484153612
"`4__35950448`",17.43908638744
"`7__1184719221`",17.0415084118341
"`3__518372884`",15.6113736609758
"`4__1272356229`",31.1960216413112
"`4__1291662205`",22.3763588901392
"`3__203093077`",37.6566620377998
"`4__1347746229`",18.3037569422943
