"","Overall"
"`4__328778469`",9.53017550178299
"`2__1016760282`",55.4231140547408
"`7__1378362866`",28.3984085259611
"`7__1165578491`",40.0155499784394
"`6__348260274`",13.3793023197255
"`4__594638034`",22.5051988915647
"`2__739831531`",96.4606052201601
"`3__700001277`",23.9324065814951
"`5__1461742015`",11.2708773773737
"`1__437305957`",7.50959049901306
"`7__1151336667`",16.6762453797002
"`2__330002332`",9.87681550723568
"`4__328778483`",12.3034667954686
"`3__365197162`",15.2252484699602
"`4__260265592`",21.5709454081447
"`4__260265612`",7.24715212708379
"`3__563405533`",18.8757143340121
"`6__294937748`",24.7120938126777
"`4__539322073`",100
"`7__269121982`",17.2754150400988
"`4__328800156`",15.151418690292
"`6__1847957`",11.9728760034135
"`7__1183587046`",26.2449583310072
"`7__1183587093`",9.31798935258961
"`7__1183587099`",28.8849638479429
"`3__1370768763`",11.3169423257128
"`3__1370771282`",16.9138647201883
"`1__421401176`",17.9319379804411
"`7__1265252264`",13.0884312730301
"`3__365197128`",11.5619057041449
"`3__365197139`",12.6644972833958
"`6__1086427765`",15.2516270326343
"`6__512063692`",28.8304266127008
"`1__712261114`",13.2629718209915
"`1__300739381`",66.9501813123913
"`6__158580994`",14.2093629259496
"`6__158580995`",12.012302675596
"`6__264812597`",50.1496078908794
"`1__444354962`",24.9668490879215
"`5__874870682`",15.9262678089722
"`7__233527910`",18.837787830901
"`4__407524902`",14.6511303667962
"`7__1482227179`",85.7677893005119
"`5__1128270036`",14.8971662365364
"`7__1494102741`",17.8633611749208
"`3__44525972`",15.6038078568389
"`4__328807349`",16.8867670692613
"`6__411489833`",30.8582134191736
"`7__181689603`",10.632613857845
"`4__1233059173`",15.0159111030528
"`1__1495829230`",12.3995764952942
"`6__41637232`",8.30093983626709
"`4__1488898300`",13.4583985787904
"`7__1265252840`",22.2839342857526
"`1__422064603`",13.2687927668699
"`6__950258794`",28.3065527658086
"`7__115260470`",19.765446622603
"`6__422010669`",41.4820433291398
"`5__219486312`",24.906819163024
"`2__1770069206`",12.0056773752711
"`2__1770066741`",11.4338252966908
"`3__1648821587`",28.5221030397028
"`7__853670106`",12.9887865300886
"`6__1847781`",15.0189170050891
"`7__219808655`",20.1015493495116
"`3__1205456203`",15.9995153997886
"`6__463565237`",10.6109334554635
"`2__1057907571`",16.2982836081362
"`1__422067772`",12.9961572998493
"`4__328786930`",18.9848443506617
"`2__1548796985`",16.410639432999
"`1__456254278`",11.8893175559816
"`4__326301161`",30.1089355413399
"`2__859113050`",26.7427620639604
"`4__506750800`",23.7646934246327
"`4__1347746229`",12.526053476207
"`4__1347751421`",16.4423762018086
"`1__447997656`",12.8418162511613
"`4__476346189`",11.8356382735464
"`3__600134379`",7.79315876815347
"`6__880317004`",24.7066601272913
"`3__1510536158`",4.64309266228176
"`5__1035569848`",12.5683078573505
"`7__1475694358`",16.8638648324341
"`4__1272356229`",42.6405408579325
"`6__19806307`",15.5426640450837
"`4__576704682`",20.643292689292
"`5__753558536`",11.1212222544506
"`7__182365309`",15.4440559623905
"`7__182365343`",7.34678867696551
"`6__1336594706`",16.2963920033718
"`7__1322661444`",22.7117602616895
"`4__1233057821`",11.9464255094937
"`4__260265175`",16.3550283683994
"`2__1398393179`",10.187314399263
"`7__571000317`",8.11226125777508
"`7__1265251800`",16.7354011022433
"`3__20452043`",33.8707192461844
"`4__1233057252`",16.5664943183468
"`7__574516935`",17.089342595813
"`7__1177512882`",11.7091791055365
"`3__374626074`",7.27404220345464
"`1__454290843`",19.3766385019094
"`4__1171645071`",10.9148236014948
"`1__1495696348`",13.8564163002107
"`2__1781403771`",12.9354380773099
"`4__1146103205`",28.2484237884713
"`3__1716418619`",62.7464216722167
"`3__1716418620`",40.6696816930963
"`7__1128268904`",35.5257829485725
"`6__418340362`",8.8509727268557
"`6__1120642517`",24.4248012736069
"`2__1311674351`",14.280451989006
"`4__1190581016`",9.54607973593809
"`5__720044276`",17.7226985003593
"`5__517148856`",11.6404640264684
"`2__773125748`",53.8249976922622
"`1__447997665`",11.3265218562329
"`7__1274799610`",29.5238902021018
"`4__1146103264`",9.01945922016451
"`7__931164671`",27.1199373493806
"`2__543230099`",25.8071015527469
"`2__543230106`",20.5250318587636
"`3__1606328310`",54.4681872114847
"`7__1274800405`",11.5763647563374
"`4__484839507`",13.7753970836679
"`6__418340650`",12.9435838714741
"`5__414085683`",43.3124139143842
"`1__436384023`",24.1096985947404
"`6__298654563`",18.8415353568458
"`5__1644243516`",0
"`2__859112765`",25.6096224290053
"`5__1140129200`",14.3703155460915
"`3__365442358`",11.7616989317576
"`1__357177002`",24.7902838660885
"`3__1086246156`",17.1240579816757
"`7__1502819592`",24.8647003128842
"`5__5063381`",19.1293424669526
"`3__1131036645`",13.0516286634577
"`5__429803551`",14.7398668876294
"`6__1847698`",15.6184634011361
"`4__455084041`",18.6244636732657
"`2__562575702`",19.1596543443859
"`6__449042715`",13.6816467450399
"`3__228642691`",16.2067795255223
"`6__294645054`",21.5883466658416
"`3__37118986`",8.15735596805804
"`5__1011624458`",13.3361329864848
"`4__609813609`",40.9887704089489
"`5__801680947`",12.0913168707919
"`7__1486005791`",21.460930752955
"`2__1610338484`",36.9958893957744
"`1__1165689818`",14.4627842496157
"`2__583906105`",21.2559233071694
"`2__1800839707`",10.661846347013
"`2__1654903021`",11.1763346922178
"`2__859112927`",25.7260123741383
"`3__1166420035`",22.5889728151426
"`3__229266158`",53.7915334401373
"`1__712261321`",16.3256699403329
"`6__449042491`",26.0910162653046
"`1__357173816`",34.7805902327359
"`1__443233589`",11.3903960742989
"`3__217471341`",33.707371250239
"`2__1537748148`",13.6052915742455
"`1__436384103`",16.7934902741122
"`6__15712795`",8.35706883914874
"`4__1497767351`",11.6054237323897
"`6__1009741183`",11.8554614337084
"`6__468973246`",32.2969734778582
"`1__1171726605`",9.37104915164599
"`5__1116696234`",12.76873505261
"`4__328806699`",13.2262914307353
"`7__1264447862`",24.7852007398533
"`3__365442367`",11.1234603804992
"`1__712259357`",12.8400858596826
"`7__1265252471`",15.481013581241
"`3__1401237168`",5.62681637404701
"`2__1671319315`",24.9829062423412
"`4__333678704`",30.6707512050092
"`7__556227243`",30.9804704585681
"`7__836358668`",16.6350997189315
"`4__1322627770`",13.230273347826
"`6__365228161`",35.8454859376668
"`7__1101375701`",9.34821137242129
"`1__820401024`",11.8564029678162
"`3__1065041665`",11.4702824961437
"`7__1036002181`",50.304406732794
"`2__1103863156`",11.5393548981885
"`6__1047129905`",66.0596593055059
"`6__1073218116`",26.4059028434215
"`5__1625450773`",18.4914042221066
"`4__328789269`",14.3955074282702
"`7__984522843`",36.1788595379282
"`6__1117317883`",10.3492203724768
"`7__974866764`",21.975275053443
"`3__1148482438`",9.41374538889618
"`6__1131767753`",17.8310240368589
"`7__1357790624`",43.4717069887774
"`2__1672880952`",18.0227354939086
