"","Overall"
"`1__712261114`",17.3247791332458
"`3__700001277`",32.3369487871118
"`1__769818492`",23.1286749647127
"`4__594638034`",30.9369271594925
"`6__706063153`",36.4220362578913
"`4__609813609`",37.2859008633354
"`6__178340854`",24.1233224710013
"`6__1086427765`",53.1662079726491
"`3__355775173`",9.69888077110265
"`2__1016760282`",52.7262899036904
"`4__1233059173`",16.5625401773426
"`1__769818716`",38.8001601499487
"`3__711647385`",26.9030413418727
"`7__120125200`",27.6068544912453
"`4__338117707`",18.8773242781723
"`1__769818643`",27.5791898494588
"`6__264812597`",18.1032303520085
"`4__1233057821`",18.777217234877
"`7__1139678099`",56.3362658766408
"`3__1590145140`",10.4827029162995
"`2__859113050`",12.2612630172742
"`7__1191078965`",18.9171313732658
"`4__576704682`",23.5390726066667
"`7__974866764`",23.7587666119497
"`3__77434777`",20.1590990280834
"`4__1233057252`",15.5982371503276
"`7__1358232109`",48.0673886876713
"`2__562575702`",58.5751724567882
"`3__869767565`",12.0059450113679
"`7__1274799385`",15.5428716407136
"`3__374626074`",24.3574662520168
"`2__859112927`",20.3067525335739
"`2__739831531`",57.9108738627284
"`7__1357790624`",39.2198052972129
"`3__229266158`",29.3089824028558
"`6__468973246`",50.7726599543872
"`1__421401176`",38.6064716937685
"`6__1086427911`",28.305725612563
"`5__539690381`",19.9104299961257
"`7__1191078968`",20.9971451321116
"`7__968528985`",22.7030802713313
"`3__77434732`",17.3378025385648
"`7__1165578491`",25.4781562391914
"`2__859112765`",12.8648926966705
"`3__374627289`",0
"`1__1495829230`",25.8956735249503
"`7__1378362866`",31.8530096420379
"`1__880213244`",15.1168461053328
"`3__563405533`",41.2106401284115
"`1__1495696348`",18.2338369538938
"`1__712261321`",27.9977401011133
"`6__726942664`",28.5034191403792
"`4__1223655306`",14.6767043862686
"`2__1684488120`",26.1437654372253
"`7__1070547922`",21.4199017363636
"`2__270737275`",35.4469192609912
"`2__337320703`",29.6193816009673
"`3__228642691`",21.5022252351195
"`4__1388022730`",22.6037527266568
"`5__1254093273`",13.6086858644613
"`6__430625038`",24.1815362670185
"`7__1191079083`",19.9559845999589
"`6__294937748`",28.5666744137057
"`4__254040478`",33.9584018939687
"`2__1074393266`",25.4055730872106
"`3__711647411`",24.6696240426475
"`6__1075010571`",9.82154315095176
"`5__1412645090`",23.5668609305258
"`7__1151336667`",9.90839483831927
"`6__419471713`",25.4643215372285
"`2__1780279989`",16.5029513610219
"`6__463565237`",52.0643456941348
"`6__19806307`",15.8636769359348
"`7__1139678166`",16.1033464460184
"`2__1783622234`",22.7898248268829
"`2__1783628159`",17.5758795289216
"`2__1783628359`",21.184661765567
"`2__1783629188`",16.6788610072581
"`2__1783629235`",15.427794993044
"`7__770752014`",36.9429698220989
"`3__374634654`",23.716085385621
"`6__1328074908`",30.4915372211223
"`3__760292426`",20.9458387999369
"`4__326301161`",54.6609551544531
"`3__677032460`",16.1259988210893
"`7__1357788101`",56.1576831752203
"`7__1357788073`",60.096407325277
"`7__1482227179`",100
"`6__883627233`",10.6187290241377
"`7__1139687850`",9.2170983383754
"`1__712259357`",17.3268856521722
"`2__1416020392`",16.8102088531476
"`2__1416020401`",14.9875893252225
"`2__1416020507`",14.6754261301754
"`1__300739381`",32.6585638119093
"`2__1074394552`",33.574416735456
"`4__323817980`",16.2618065394828
"`2__1783622230`",22.9904284664087
"`6__449042715`",24.1777371248683
"`7__115260470`",38.699817365217
"`4__254870244`",13.5688235415689
"`4__881635429`",27.1041006464763
"`3__1644488456`",52.4212713188672
"`1__454290843`",23.129704549991
"`5__1533127816`",29.624700264574
"`7__1070547895`",33.1906539062861
"`3__943855169`",43.9940942722752
"`7__1052779270`",19.4049497366752
"`2__859112903`",18.6619716282401
"`1__757209151`",21.8935389598405
"`1__359100484`",30.6346266621226
"`1__456254278`",20.0031444260574
"`1__359754955`",15.833327919941
"`4__641829940`",18.59389090872
"`7__1036002462`",15.4873004980458
"`6__419219071`",25.9833482115314
"`4__1549103209`",15.9048054557072
"`4__1549113340`",19.1708450607258
"`1__712261042`",29.5627916792937
"`1__712259499`",24.348894005356
"`6__224269012`",17.4549964192184
"`3__1245405497`",10.4412667753556
"`3__929980876`",17.9467844568986
"`5__1554460561`",21.9397614361815
"`6__225199464`",32.3785874165723
"`6__225199469`",30.2898690872238
"`6__225199519`",28.0535241613922
"`1__1178560369`",35.1827981724844
"`6__1155519034`",20.9325191729985
"`3__1689869091`",14.3018237844661
"`3__1689869104`",14.9985833259043
"`1__757935532`",19.0694888818891
