"","Overall"
"`1__454290843`",5.01228679906302
"`1__421401176`",15.0738457539628
"`2__1016760282`",31.8122196407833
"`2__1059537741`",12.9624229974737
"`4__609813609`",8.49596575321163
"`6__264812597`",9.13050113172667
"`5__1389209193`",1.27756577932232
"`5__19894263`",29.0809469025892
"`7__1486005791`",64.3878846212236
"`6__1328074657`",15.3832749482598
"`6__294937748`",22.1536168993275
"`3__1644488456`",30.6152648624911
"`4__326301161`",37.8050679031881
"`6__395949603`",20.3479527011122
"`4__506750832`",11.066284602563
"`6__1328074699`",23.8046564129925
"`6__1328074708`",31.1092033678676
"`4__1179347600`",23.9329366569687
"`5__517148856`",17.555320915468
"`6__1319367182`",16.9375205034942
"`7__1165578491`",19.6458083608478
"`2__1075884240`",9.81448170235863
"`6__395951615`",11.3148548224027
"`5__1323143067`",26.0999382158489
"`5__434525606`",32.2218635202244
"`5__434525634`",39.2148646622995
"`3__921604266`",0
"`3__700001277`",24.7286405363468
"`6__1328074646`",14.3812088015625
"`2__739831531`",77.7966221691294
"`7__1370801977`",35.5723721261601
"`6__309041408`",11.8563947357903
"`2__1783628359`",10.5438478968347
"`5__429803551`",1.48860783265311
"`4__506750800`",16.5780152672158
"`1__444354962`",11.8895465699429
"`2__1671319315`",15.9988219697787
"`5__273674127`",10.2917099660609
"`6__950258794`",30.1151205151086
"`2__1800840430`",20.0536258589476
"`3__604343318`",8.96416677961616
"`4__539322073`",100
"`6__395951912`",6.39257009253738
"`7__974866764`",26.1661284152873
"`6__475845140`",11.7373889253452
"`7__219808655`",5.48539526421557
"`5__1533127816`",3.4901772279516
"`5__1128270036`",3.8054881984134
"`5__606712403`",8.51113954934287
"`5__606712423`",7.88737068089494
"`1__289695903`",15.2696723646338
"`3__631159770`",29.3002759381588
"`5__414085683`",51.342206011752
"`6__1336594706`",5.99163181268069
"`4__407524902`",69.2876476045758
"`6__1086427765`",10.6533213148308
"`7__269121982`",19.8189349210094
"`2__947280896`",49.286172827705
"`2__1672880952`",6.77577776693222
"`2__1283682302`",9.0207049209863
"`2__820735261`",6.22770850306396
"`2__1398393179`",7.00922817310814
"`4__1553073357`",16.8230572206419
"`6__395859907`",17.1855806411952
"`7__985367666`",6.59046649125393
"`4__484839009`",24.0732797353847
"`3__600134379`",11.3349508798057
"`2__1781411321`",8.67069823101067
"`7__1191078965`",11.7700976595304
"`3__216853951`",45.7417799213567
"`2__427969230`",16.6117941473875
"`1__1347214638`",2.91863005151609
"`7__571000317`",15.7950585942767
"`7__182365343`",11.2697910317099
"`6__158580994`",14.1914243498159
"`6__158580995`",23.1837354758838
"`2__274456464`",9.0980402439556
"`2__965090188`",21.4621121835326
"`2__965090193`",16.3568186354719
"`4__360966131`",3.50024044994124
"`5__1476311145`",2.52055435711907
"`1__444354930`",11.8001692546475
"`2__1614456284`",4.64672786594314
"`5__1600439141`",20.8615423069802
"`5__1600439210`",20.5341621034771
"`1__885154752`",24.2362974328747
"`3__1322908168`",13.0651538630177
"`7__1088812934`",35.4006248227689
"`5__1418102669`",14.8652629797063
"`4__625733410`",1.53408785016457
"`5__1420958450`",16.9564813505574
"`2__1781404218`",14.9590979289768
"`2__1781404292`",17.3845682100991
"`6__365228222`",32.2641300784895
"`2__577602496`",27.4667566796524
"`7__1191078968`",13.8511788209403
"`2__1189964190`",8.74786444167676
"`3__1089364858`",14.8983111824534
"`4__484838975`",17.0464699296305
"`2__1781411399`",9.15687333713988
"`4__625733420`",13.275443839545
"`7__163911722`",12.3241234501733
"`1__1241086851`",10.1257280145037
"`6__267578708`",37.8844801194804
"`5__1035569848`",14.0628461601787
"`6__365228161`",20.6857168197843
"`1__521695472`",54.7457702016179
"`7__1357790624`",51.2445893093615
"`5__1588918859`",12.9441964622898
"`2__1781403771`",17.3640977559105
"`3__1150890016`",23.6053125157977
"`6__411489833`",25.9561037142743
"`7__1252756663`",6.19112748064234
"`7__1514157775`",8.718209465089
"`3__1120323870`",16.1548295979736
"`2__1057444662`",6.22363709056242
"`1__422067489`",10.049667315714
"`3__1668983236`",17.497710764416
"`7__1358232109`",27.2494529615787
"`6__1120642517`",53.0341123515525
"`7__770812829`",23.4785509877036
"`6__1847698`",4.16001073948034
"`2__1781407039`",13.2064884613511
"`7__1052779270`",1.79317463206809
"`1__1532901622`",5.98384365016123
"`6__48508225`",6.51636279998666
"`1__1347215172`",9.6997939253538
"`5__1442032783`",5.00751783094865
"`4__255216183`",21.7059032326082
"`1__357177002`",23.9089716085791
"`7__1177513640`",16.0231251896339
"`6__227681295`",11.988009587527
"`5__712201579`",8.7298417624702
"`4__458987763`",17.5061092076472
"`3__1534072915`",58.783768142053
"`7__224710466`",30.4775470157679
"`5__5063381`",6.39516516130002
"`1__454288280`",15.5703180709938
"`3__519642228`",8.41409873420887
"`3__1086246156`",10.7640364378111
"`7__978174494`",10.1992292622696
"`7__1165578461`",11.2732640679227
"`1__300739381`",38.7265078187627
"`3__594719684`",5.97098571929142
"`2__1536829510`",28.7124050896468
"`2__738753058`",13.2479526732663
"`7__1151336667`",15.7171619642468
"`7__1036002181`",14.6210207069597
"`2__1754685353`",16.3024149057651
"`6__475244367`",7.10234793908622
"`1__357173816`",32.1852648318821
"`5__606712937`",6.76994608039023
"`3__1084517268`",11.396461612604
"`1__820401024`",15.2015850661036
"`2__1050820495`",16.668199500185
"`1__318912774`",4.97672604991648
"`4__416690910`",1.134846598763
"`7__880124731`",13.031091610369
"`2__1251805090`",5.44647689356447
"`6__297050512`",4.95402741710512
"`7__1074560827`",13.713410647618
"`2__450525432`",9.92396246325785
"`5__720044276`",13.1849560756187
"`7__1482227179`",91.7314309608809
"`3__520755924`",18.4699510608825
"`4__484839507`",18.2953270954525
"`6__178340854`",34.9461720546534
"`7__574516935`",5.8203174707403
"`2__1693074164`",30.3187770200201
"`1__454988468`",17.2287241593254
"`2__1783622234`",8.5275393737001
"`2__1783628159`",9.42996943176128
"`2__1783629188`",15.2015594713277
"`2__1783629235`",9.96663673911826
"`4__627673009`",19.9334397996877
"`7__1039905435`",9.8777534758424
"`2__738753088`",0.407727043381728
"`2__793461239`",8.27449561585141
"`7__1183587093`",4.50885926371531
"`7__1183587099`",9.80295828843008
"`7__1183587046`",2.63689762097198
"`5__1404763351`",15.9198000443103
"`3__543807515`",9.4575645209317
"`7__1128268904`",17.3190908686395
"`2__504615447`",17.1106908654928
"`4__1233057821`",15.8275988408364
"`4__1233059173`",22.7393369639526
"`3__1150890055`",24.9801465154025
"`2__1139238936`",9.34407679553129
"`7__1191079083`",13.8265068168407
"`2__517448004`",6.69263042525582
"`2__517448024`",6.01893060216944
"`3__1089364743`",17.8122248244329
"`4__50110482`",6.47615397995507
"`2__337320411`",9.2512349264669
"`1__769818492`",35.520452627751
"`2__1633199710`",3.59554701835991
"`6__1075010071`",14.3238307540476
"`1__359100484`",10.6508466793306
"`4__1233057252`",26.4733671439618
