"","Overall"
"`5__753558536`",11.6578663836917
"`7__1358232109`",24.2299016306568
"`3__700001277`",13.8616045265018
"`4__1272356229`",15.44907790814
"`7__1357790624`",22.9077459872764
"`4__609813609`",20.2892366952347
"`6__1115930894`",15.3224169374547
"`7__1088812934`",7.87174598186089
"`1__567103763`",14.023154699932
"`2__739831531`",72.409362743604
"`7__115260470`",19.6998916082434
"`4__1233059173`",11.5834314061165
"`4__1233057821`",10.5029463009674
"`2__337320411`",10.5402233583509
"`4__1233057252`",11.3749815636292
"`7__120125200`",9.89779002916104
"`4__360966131`",17.0653729500175
"`7__68464676`",14.6600578438857
"`7__68464606`",14.1390922386185
"`7__1473371897`",18.8293831778483
"`7__1378362866`",22.2111161123214
"`5__488036702`",11.5626940816212
"`3__19430501`",15.7779625892539
"`5__19894263`",21.3256990844938
"`7__68464704`",10.2389859454263
"`7__68464596`",14.9592075887081
"`6__1328074657`",19.5995564107148
"`7__68464673`",7.01831348882012
"`7__68464696`",12.1621375133305
"`7__1128268904`",18.3066364892457
"`7__833398307`",60.4462163290447
"`1__820401024`",17.9339851867426
"`2__1016760282`",33.4761494435373
"`4__1549103209`",9.81116548823501
"`4__1549100156`",10.725389814265
"`4__1549113340`",10.2584306240174
"`4__899486215`",10.5754079395803
"`7__1357788101`",15.3764036676858
"`7__1357788073`",17.4196858590952
"`2__1749288851`",10.5179108135439
"`3__228642691`",10.8371761775549
"`5__488036850`",10.2450313535583
"`4__476346189`",14.5879756646334
"`7__1165578491`",18.2316010840774
"`3__229266158`",18.7743340990476
"`3__563405533`",13.5977382510948
"`4__899486239`",10.1504157433646
"`2__1754685353`",11.4790748696188
"`7__1000593848`",13.3956803461691
"`3__919327917`",12.0189239913566
"`7__788258917`",12.9234576081367
"`5__206022269`",13.6859558003047
"`5__414085683`",14.6436448334198
"`5__727189324`",18.8331612633222
"`7__1070547922`",12.0607146200835
"`2__1781404218`",10.9184976184066
"`2__1781404292`",9.24558449241962
"`2__1681621524`",11.6999993102852
"`2__1781407039`",17.2419120560096
"`4__24881752`",29.5990944616688
"`2__1353916463`",8.50342440999695
"`7__599749210`",12.3718628728036
"`4__1397552217`",13.6519841485318
"`3__19449121`",17.1710425624518
"`6__969793557`",11.0355793648108
"`7__1482227179`",100
"`5__539690381`",13.697596374954
"`4__1179347600`",13.9268904092179
"`3__374626074`",27.5658823803619
"`6__1328074708`",22.6305862827148
"`6__1328074699`",19.4681685329328
"`2__562575702`",34.9088928428891
"`3__19430560`",13.5696891465502
"`7__836358668`",16.315800413579
"`2__427969230`",11.0087893361032
"`5__1412645090`",14.3286661304959
"`4__1223655306`",12.3409099957777
"`6__365228161`",15.6577693778357
"`7__784219181`",5.66084206258277
"`3__1553780877`",5.24007143577015
"`1__404105762`",10.3867381958713
"`6__158580994`",14.4274258917988
"`6__158580995`",12.6182909605092
"`3__1525208247`",8.48834744359899
"`7__219808655`",6.13819001888075
"`1__567103599`",27.0869111142023
"`2__1782272981`",14.6761389064533
"`5__12452528`",7.76052532581467
"`3__1212805176`",23.9947079730629
"`7__1191078965`",13.1226759629118
"`2__274456102`",7.24044560677142
"`5__702660168`",15.2621368859402
"`4__1179347838`",16.3940633511159
"`1__567104005`",16.5255268629002
"`6__294937748`",15.321891711003
"`6__225199540`",13.9625508579323
"`6__225201115`",14.7228544463989
"`6__357505505`",10.3550195485205
"`7__1070547895`",7.87076341093405
"`6__357505497`",16.6682650885597
"`4__576704682`",31.8282883173663
"`2__1225525723`",10.7570591445828
"`3__256015303`",10.9972700682935
"`4__407838652`",16.9286260484512
"`7__749269039`",13.3311029995058
"`2__1754428560`",6.17027415707228
"`3__1648821587`",27.1368017149962
"`2__1225512940`",14.2772245494866
"`2__872216783`",26.9410443207186
"`3__597831439`",14.4021251177061
"`3__597831428`",6.91764817089509
"`7__784219234`",13.626675689788
"`6__411489833`",13.2980317520184
"`6__1328074908`",33.1473398646972
"`7__137944205`",6.7809210139591
"`5__768464142`",13.3631564241349
"`1__647468712`",11.0333451192866
"`1__192998379`",7.27467870100912
"`2__1193876758`",16.9272607205321
"`3__19430644`",10.4923040211927
"`1__521695472`",15.3981163241912
"`3__513772028`",11.062655303334
"`6__1328074646`",16.0511816153858
"`4__605076470`",11.6061229266594
"`4__605088971`",9.48085687949692
"`6__848003313`",16.4825673558202
"`5__1629486769`",16.5634046208721
"`4__1335473140`",10.1600009930137
"`5__488036784`",11.32631938479
"`5__56010390`",12.2764133733265
"`6__1155519034`",33.4856838824775
"`1__441109623`",11.1766222518181
"`5__123307687`",18.7073521972942
"`2__1447108263`",13.1332969283784
"`7__1457476596`",19.5086806309647
"`1__359100484`",14.2330426411007
"`5__767948864`",7.29435319297101
"`5__848462250`",15.8692807579274
"`4__506750800`",12.1041847448293
"`1__567104054`",22.1593505335763
"`5__1035569848`",27.4627407964347
"`2__1436385305`",10.0161934726916
"`2__1436385403`",9.81360272258433
"`3__1644488456`",35.8727023211945
"`5__1003547159`",10.1819770276466
"`6__225199464`",9.42921618798492
"`6__225199469`",17.3935404521876
"`6__225199519`",16.6567429711294
"`2__1795140778`",8.60337674448295
"`7__1047382001`",13.0949587199231
"`4__539322073`",76.9366684934517
"`5__1389208648`",8.05928367595066
"`3__759599512`",15.1235224607279
"`7__1191078968`",11.2539829903047
"`3__1525208172`",10.9264744327333
"`5__217372113`",27.6596306868246
"`2__1783622230`",14.4088425294344
"`1__457845127`",10.5607399025268
"`4__603272853`",11.6526798844048
"`3__481629770`",16.4251121277848
"`5__1412699512`",3.1560410147236
"`5__123307532`",21.6722168079673
"`7__749526469`",13.6844281273366
"`4__1179347580`",9.53631320631626
"`2__274456464`",10.4464764426873
"`5__1004277426`",10.8039679250605
"`1__1048231997`",10.563395361037
"`1__318912774`",11.430348293291
"`7__269121982`",4.76012926589228
"`4__1146103205`",42.1874127342215
"`5__488036792`",9.60527968859522
"`3__1668986559`",10.9148133163839
"`5__274143500`",11.9748731531947
"`5__1389209193`",10.694930585363
"`1__712261114`",19.0520804940842
"`1__713592554`",8.4793244751544
"`7__224710466`",10.3049681098812
"`7__931164671`",14.9126680776591
"`4__1522436703`",10.3463242043329
"`2__924586190`",11.0096548614078
"`2__924586380`",12.4588489758011
"`2__924586419`",11.2403497577369
"`2__924586160`",11.1092472277668
"`5__1404763351`",0
"`4__1146103264`",27.4873841726988
"`3__374634654`",21.6185064016964
"`2__1656477263`",4.4136110530489
"`1__421401176`",13.7418852808006
"`6__468973246`",15.3351176656434
