"","Overall"
"`6__264812597`",14.3148185818277
"`1__421401176`",26.7062363078496
"`2__859112765`",13.1486507038479
"`2__859113050`",6.52759716532917
"`2__859112927`",11.7013395366391
"`6__294937748`",20.2961336262334
"`6__889463823`",20.2966312167898
"`7__1165578491`",22.4670537201649
"`7__1047358701`",11.0154942169402
"`3__700001277`",11.5419990529018
"`3__276288358`",6.92172875716739
"`4__1233057252`",18.5654760626376
"`4__603047207`",9.46698813330954
"`6__1295035860`",10.6821150856867
"`4__1233059173`",14.0860335221846
"`6__224269012`",9.10560538992378
"`6__227681187`",21.3990486245196
"`6__18561783`",11.2847851787521
"`4__1375669409`",7.51653378406035
"`1__304621315`",23.0193088958008
"`1__365942987`",18.6711117695826
"`2__859112903`",12.1006900501356
"`6__242454735`",57.2204653154376
"`4__594638034`",18.2456558625596
"`2__794030873`",21.3412789880493
"`3__1186528798`",11.5674980199341
"`1__712261114`",38.8867014970308
"`4__1233057821`",13.6356427530113
"`2__1016760282`",19.2437372708566
"`6__784325072`",16.131042015347
"`6__264812671`",7.94326456796798
"`6__1295035613`",11.5466066727528
"`1__421397564`",7.81139931996524
"`5__218242037`",10.0862757878015
"`3__304591843`",18.4980271497918
"`6__294937531`",10.111828414878
"`7__496418086`",16.5799592165598
"`6__327449997`",22.3270835801594
"`1__1529792449`",15.9524183845535
"`6__327449900`",13.1641564933915
"`7__1482227179`",33.3484593515119
"`2__793460341`",13.9563925696124
"`2__793460345`",6.67885501975009
"`2__793460393`",10.5012197432289
"`1__90727719`",17.5513286685121
"`2__1230526109`",100
"`3__1694635776`",11.0759551107335
"`1__1283059572`",9.447585615795
"`2__1057907571`",17.1001455882427
"`6__180564098`",11.8271646133388
"`4__1271324475`",9.97299294994173
"`5__1554460561`",10.8614513061962
"`4__1171645065`",11.6766256292735
"`6__263290328`",12.0834439682611
"`1__712261321`",24.1560180821877
"`7__158517805`",17.0506515575508
"`3__1591405176`",11.5872633591738
"`2__252752290`",13.5340055070845
"`2__1658007024`",14.5079580266858
"`5__1412645090`",11.085776705001
"`5__1466990418`",12.7553268026724
"`6__1058856967`",11.99507849526
"`6__1058858741`",11.4361623400627
"`6__1058855581`",9.29379512674161
"`1__439297356`",10.9578850086099
"`6__368506195`",5.32049011781762
"`2__1749288851`",14.7010027201216
"`2__744302649`",14.8787287146968
"`6__889507085`",9.79502026098313
"`6__889507087`",11.2793459902953
"`2__454381976`",8.48096406441929
"`1__296992291`",9.48835170244166
"`2__339092980`",11.2019200156487
"`7__1258939176`",0.700252589507561
"`6__706063153`",8.44098459110815
"`1__454290843`",15.2631320400488
"`6__1064100167`",12.7398028311269
"`6__327450063`",14.2287757647994
"`7__1340984192`",10.177482243171
"`2__625331695`",12.4872944882535
"`5__152207979`",3.27991122140686
"`5__152207982`",16.0416336373664
"`7__1340984289`",9.51951864020378
"`7__1341453859`",8.44221354335386
"`7__826656669`",9.16081841571273
"`1__457844974`",21.5022196516007
"`6__1302152368`",8.50119014937886
"`6__1302164624`",9.20097057651124
"`6__1302168252`",7.37646423188424
"`6__1302155586`",8.71471665398771
"`6__1302157368`",9.19850772426423
"`6__1302161770`",7.89974277745468
"`6__1302164724`",9.42201842927369
"`6__1302166473`",9.81688984140724
"`6__1302167945`",9.37915209787214
"`6__1302171287`",8.62864439212854
"`4__49682239`",13.5298170258876
"`7__1358232109`",36.5551842908803
"`5__1331119430`",8.41919128457346
"`3__562188371`",18.6002361746659
"`6__839231906`",11.8154473383138
"`2__28866170`",8.06332451942935
"`7__1341453849`",11.2761583079821
"`1__1495696348`",6.88436474174274
"`1__90726511`",20.5494380363893
"`6__225199469`",11.2286746591977
"`6__225199519`",9.51187339320516
"`6__225199464`",7.19583619743629
"`2__1398393179`",8.10209977013935
"`6__225199540`",9.72078698900594
"`6__436453892`",6.9431927125104
"`2__1640579492`",90.5021116162948
"`6__1301840711`",9.22662232432876
"`2__1537746440`",11.2905300311998
"`3__1504574436`",6.74327492677335
"`6__309041408`",6.79389329310629
"`2__339093040`",8.65287363027893
"`4__276367252`",10.885792884469
"`3__1289923187`",19.2242094636431
"`7__1357790624`",20.4136848993488
"`7__798255844`",11.1390007527697
"`7__163911722`",3.99461281509027
"`1__454288280`",13.1358775514529
"`1__583514456`",14.1496711444628
"`3__899134630`",12.5975205815633
"`6__263290068`",20.152626850243
"`2__1405047236`",11.0302178217696
"`5__476425730`",18.0037565487389
"`2__794032813`",10.5647991089483
"`6__294635934`",10.0823299935406
"`6__294635979`",19.9264965984618
"`2__339092934`",10.9569852136508
"`1__211906201`",10.8641901737453
"`1__1435215477`",11.5838548073312
"`6__294645054`",17.7897640319606
"`5__1297342271`",15.992581856219
"`2__793460417`",7.86430510118153
"`3__1606328310`",10.6681571987075
"`4__455084041`",26.8431193732006
"`1__430912504`",15.839288293282
"`7__184468648`",18.0999230406915
"`6__889507002`",29.2875947494076
"`4__26445694`",4.57113140750413
"`6__382756796`",9.01999299227335
"`6__101260168`",11.4840850934068
"`7__1357788073`",20.5201957065715
"`7__1357788101`",25.1160673587088
"`6__225201115`",8.08055397065083
"`3__19449121`",32.4989351480827
"`6__1302174805`",9.00477812384445
"`3__597831428`",10.1676733607141
"`3__597831439`",8.89679375815368
"`6__101260225`",12.7701543116503
"`2__562575702`",8.31145857426442
"`7__978174630`",19.3856808743188
"`5__1504667028`",14.5501275385055
"`2__104148271`",11.0577826607468
"`1__520328929`",0
"`1__520328983`",8.86209813432425
"`2__339152707`",15.8236634948741
"`6__1047129905`",11.6982179528078
"`7__571000317`",13.2743583467847
"`6__249943884`",20.9975782276157
"`6__889505930`",9.09777270312155
"`6__1328074657`",11.8152470651493
"`3__330375321`",11.5467535410359
"`7__1481010549`",15.8529444767443
"`7__1270468879`",11.1137375775384
"`4__1556721019`",14.7092289549232
"`4__254853057`",15.6609616385645
"`4__593445167`",8.98694645257735
"`6__1186915586`",5.22094252846558
"`2__339153037`",8.94553592985915
"`2__339153039`",11.1175863792275
"`4__1382371180`",8.94397280454594
"`7__571000428`",15.3976151632562
"`4__1388025423`",7.63963664833715
"`3__20451604`",11.9252140651826
"`6__849388114`",13.5040844285523
"`6__848001572`",8.30140685183011
"`1__357177002`",13.6614109232606
"`5__1278031371`",9.21787927014101
"`3__911410511`",18.821318980941
"`3__1391392880`",16.5421062952376
"`7__1165578461`",25.3128632987332
"`1__335349273`",10.3111890504795
"`1__1166417443`",8.78614070374559
"`1__421397574`",9.99772811301007
"`7__1264438474`",8.75729624707879
"`1__431074881`",13.895930552494
"`7__988813906`",6.94712211014586
"`2__1537746447`",19.400122707532
"`2__625331651`",11.4337600778015
"`6__383480455`",11.9162196434483
"`4__327398444`",8.21898644474153
"`1__50859833`",12.323384729505
"`4__1347751572`",9.60789363263045
"`4__326301161`",20.0951202181384
"`4__348949290`",10.1524389862613
"`3__360673477`",12.6540912450954
