"","Overall"
"`6__889507002`",0.167311219248281
"`7__1165578491`",20.2211155692355
"`6__242454735`",4.46749045625431
"`1__712261321`",8.30819826197281
"`2__859112927`",5.05948796557477
"`2__1057907571`",3.62580403180307
"`5__782684989`",8.65483163371202
"`1__340678425`",4.5558048783989
"`1__769818492`",11.1510097772814
"`6__294937748`",2.87800128406989
"`2__859112903`",1.96902285983572
"`6__878592921`",1.08326920831112
"`6__755069119`",2.06947757470138
"`2__859113050`",6.96429093892551
"`6__889463823`",2.91802988408368
"`6__1302155586`",2.15685370016363
"`6__1302157368`",2.12812788024953
"`6__1302161770`",2.07215488133597
"`6__1302164724`",2.06033151014836
"`6__1302166473`",2.02717464980625
"`6__1302167945`",2.06346172730013
"`6__1302171287`",2.02717464980625
"`6__1302152368`",2.31792667834753
"`6__1302164624`",2.20321692182652
"`6__1302168252`",2.02717464980625
"`1__1369788901`",15.9661259338445
"`7__1482227179`",9.75386148426812
"`6__1301840711`",1.72494829393915
"`1__421401176`",41.4085200954041
"`4__1233057252`",3.10062438022782
"`2__859112765`",3.60068917921896
"`1__712261114`",16.4071744497167
"`2__1640579492`",44.7363881606516
"`3__700001277`",9.85939893029655
"`6__878592560`",2.1592680105333
"`2__1770069206`",2.29442663342718
"`2__1770066741`",2.34331662900222
"`6__889507085`",1.82700384972089
"`6__889507087`",1.99561780284337
"`5__753550849`",1.7512490825194
"`1__1322851416`",5.35789201619601
"`6__647197942`",2.63953129941234
"`3__1068046684`",6.98268048805505
"`1__769818716`",9.61836445926538
"`6__1302174805`",2.13570281390456
"`1__440279981`",11.6100959181615
"`6__889505930`",2.0766244577915
"`6__463565335`",4.03816686532215
"`4__1595663718`",1.77566280240297
"`6__264812597`",100
"`1__712259278`",16.0506315968503
"`2__1334929627`",2.91662231145708
"`4__1233059173`",2.76173546122818
"`4__1233057821`",2.02717464980625
"`5__1331119430`",9.60482580242873
"`1__90727719`",9.20388975100417
"`1__459200084`",17.176804607834
"`2__1463219454`",2.88450729382528
"`2__1658007024`",5.11844831149051
"`6__334552159`",2.170910177525
"`1__712248417`",7.52029065197989
"`6__227681187`",14.7754161764827
"`1__569276079`",4.66763606904919
"`3__1159673434`",3.57088000026975
"`3__1041960852`",21.6216191546884
"`1__1474633407`",1.19104129079182
"`5__476423763`",0.20620452495035
"`5__1280229503`",1.40638353326357
"`1__712238211`",7.08953319595157
"`3__1212805275`",7.45125177202084
"`1__769818643`",17.108263309294
"`6__313205662`",14.6876722919291
"`2__1775595288`",7.64965500750151
"`2__650622981`",5.53216323937512
"`1__712250204`",4.61270415275699
"`1__712259179`",3.17802120637849
"`6__755068432`",2.10836734585888
"`1__712258624`",2.85263241338645
"`1__769998096`",5.85627991633224
"`5__1484035135`",4.9951303667946
"`5__768462910`",4.17284311266773
"`6__415682397`",1.31394683785729
"`6__348260274`",7.5080263615176
"`3__90034764`",8.17673190386847
"`2__1230526109`",14.4220912068637
"`4__891454154`",17.5156905130553
"`6__1302172962`",1.84662611269166
"`3__1239238951`",0.196015470364911
"`2__1616246276`",1.60656691509922
"`2__1616245787`",5.30393854393912
"`4__326301161`",2.86885958845592
"`3__1648821587`",2.61014866749407
"`2__1057907617`",5.72043387431368
"`3__495132105`",4.67984602263014
"`1__357177002`",7.72369703097602
"`7__937039796`",4.5471319049205
