"","Overall"
"`4__1233057252`",28.058384932517
"`1__421401176`",67.418171042079
"`3__700001277`",31.0005998559093
"`3__19449121`",22.646571929423
"`4__1233057821`",20.1797288619839
"`4__1233059173`",22.044863095268
"`1__294297292`",24.0800107737812
"`3__562188371`",24.6101661298538
"`6__475244367`",17.3193645243779
"`4__899486239`",14.1466975199077
"`6__264812597`",100
"`2__1420992461`",14.483023759967
"`1__712261114`",39.31214734132
"`1__457844974`",16.6530377487784
"`6__36316624`",31.4652990061082
"`1__359754955`",14.4185199269875
"`6__730668614`",20.3353620800842
"`6__719411578`",19.2511900878866
"`3__1702467217`",16.6296733085038
"`1__283172182`",13.0846026854637
"`3__1212805176`",31.1923514982121
"`5__753558536`",18.3134860118603
"`6__294937748`",25.2318475540791
"`1__365942987`",25.8843963796417
"`2__1016760282`",14.7633395454773
"`3__899134630`",18.4659244833765
"`7__68464676`",17.9834442152926
"`2__274456464`",15.3538048073839
"`1__420824849`",22.717882499391
"`5__1323315156`",16.8494746193749
"`6__36316593`",41.4017831774468
"`4__603272896`",14.8208196261768
"`2__1793235955`",18.6354998945078
"`1__1283059572`",16.7150583367223
"`1__300739381`",30.2678128298284
"`7__68464606`",15.9497083658143
"`3__700001278`",17.978812574412
"`3__700001245`",17.070406636345
"`4__1388022730`",56.2152507909437
"`1__454288280`",18.5987343596694
"`5__273674127`",29.6427857129076
"`1__340678425`",15.0962261794678
"`3__7065555`",19.9181959406956
"`5__430231267`",21.0408630921976
"`4__561808859`",11.5844999361863
"`1__776546663`",9.39372042232049
"`1__294297398`",20.5584182767392
"`6__224269012`",28.1280271450549
"`6__430625038`",22.2753581126841
"`7__1165578491`",20.6898007160435
"`3__19430501`",16.4658854281623
"`1__359100484`",18.5893868313524
"`2__1783622230`",12.3590536868386
"`7__786958632`",16.2612544701057
"`4__899486215`",6.08522161589092
"`3__1577297052`",10.0888193146168
"`4__364381602`",16.4723222795715
"`7__68464673`",16.5823174554459
"`7__68464696`",15.5289484255742
"`1__296992291`",14.9300933281268
"`7__1139678166`",12.3769564838006
"`4__188569107`",31.8263544521945
"`3__1391001037`",18.5022439758656
"`1__191384093`",9.84928932623463
"`6__36313247`",25.5918505490924
"`1__289316225`",13.257848763683
"`2__337320411`",16.907179536542
"`2__1770066741`",15.9354181799561
"`2__1770069206`",15.7123127374553
"`1__819368089`",26.1413890212915
"`7__68464596`",17.8897939749903
"`7__68464704`",13.4863243322828
"`6__649475001`",31.5368308612661
"`6__1047130938`",21.9705970834855
"`3__342968032`",14.1922643245936
"`1__304621413`",22.2249689815144
"`3__283489109`",20.4184062768188
"`3__348127383`",13.7572166477225
"`2__1398393179`",12.6429757649074
"`1__289316407`",13.3390889982219
"`3__1212805275`",25.9394489366553
"`2__793461239`",15.736464691352
"`6__257601008`",27.9254078495929
"`6__257601016`",33.2432192500282
"`6__463565335`",36.1377375078384
"`3__1375934075`",15.5917000257359
"`2__601056324`",27.9132289751202
"`6__309041408`",28.2652069350235
"`5__488036702`",20.8983180761103
"`7__1520120932`",12.2357532977746
"`1__304621315`",27.2598921799573
"`1__289316073`",11.0531025956646
"`1__569276079`",14.7993153144777
"`6__257601047`",19.5651443680936
"`6__1102821532`",16.1276738228302
"`6__889507002`",20.7579113292801
"`3__229266158`",15.6399688526062
"`7__1265252840`",31.5975712663473
"`3__276288358`",14.5478558334133
"`6__178340846`",13.5747764510972
"`1__769818492`",49.7008923810678
"`1__454290843`",12.6228135942452
"`2__1474147339`",38.0598388511825
"`6__365228161`",9.92891839600512
"`1__289316239`",16.97261539524
"`6__327449997`",17.1311906908018
"`6__1047129905`",15.6721218616917
"`1__289316350`",21.5181823359613
"`6__242454735`",27.1146306365549
"`1__1495696348`",0
"`1__436152112`",11.0391828340503
"`6__415574992`",15.8098780609446
"`3__348134040`",14.6875563608842
"`5__335040956`",13.5552057084154
"`5__335043719`",15.123879165154
"`3__1391392880`",16.7649792376514
"`2__57722316`",21.968306026323
"`2__859113050`",19.1018973196658
"`1__508135888`",18.5080257606933
"`5__1436230564`",16.1520034821611
"`1__457845127`",15.2153579102551
"`3__348137540`",14.0034492636747
"`5__753550849`",21.4883727873561
"`1__211906201`",14.5951061915821
"`4__625733420`",16.0615362069811
"`7__120125200`",15.5472672035891
"`3__711647239`",24.0147901507416
"`6__418340963`",19.888874157695
"`7__1265253027`",22.1689792231442
"`6__754509058`",14.9728064973878
"`5__456239008`",16.6043252258212
"`6__1102822333`",18.0069808719634
"`4__89584713`",16.6198736591839
"`5__1331119430`",5.25366335055298
"`5__1504000924`",13.1549791008115
"`2__1749288851`",15.649081080125
"`2__1651349782`",14.0995523954725
"`3__1333615741`",31.909279841506
"`6__25516771`",27.8418557160879
"`6__1028202999`",21.981777277447
"`3__320967374`",19.1157806155593
"`3__320967404`",18.4915740881223
"`2__64407888`",20.2579548179788
"`1__319142552`",16.708433921316
"`1__578064778`",20.2993907523578
"`1__583514456`",22.6225726849223
"`7__1508926697`",16.5226365240107
"`7__850258536`",11.5865749753599
"`5__1449424009`",21.1320739464881
"`3__1055284703`",13.562429804342
"`2__815114720`",18.1066373148909
"`3__1481631001`",20.4039869446181
"`5__1554460561`",13.9822692539439
"`2__1783623418`",16.3196554337542
"`3__1472656885`",15.0123743446334
"`1__357177549`",14.196379111309
"`2__1341473033`",14.7389275465376
"`2__1341473086`",15.973237841992
"`6__706063153`",18.0431818251403
"`1__357177002`",14.6395661753729
"`6__754510139`",14.206415982924
"`3__1392025242`",11.0455671757386
"`3__1289923187`",20.6599198665429
"`6__889463823`",31.935540564264
"`3__348124453`",13.589755080345
"`6__1102822030`",11.2054640107463
"`7__1264447862`",16.7422929267848
"`7__213197293`",30.0698829473933
"`5__1553221917`",16.0249755368307
"`1__341437016`",9.82161464712846
"`4__603272888`",17.5855824831914
"`1__566952149`",15.7968148889778
"`6__880390810`",12.1246938830585
"`1__521695472`",11.1844716207712
"`1__567103763`",14.1192656958575
"`3__348127309`",14.0268908511401
"`3__348130166`",13.6293190881324
"`2__859112927`",17.8816669428892
"`4__1593079101`",14.7529514611647
"`5__1318659876`",15.0179495237271
"`1__366198222`",13.958996300703
"`3__350558133`",13.9776993720473
"`3__350560721`",16.0744422624911
"`3__1716418619`",1.14687762761467
"`1__578060247`",11.0758300528158
"`5__488036850`",24.8943775101375
"`1__191742843`",14.9878143546806
"`3__1271046552`",17.5033001026456
"`1__436384129`",22.2512279213953
"`4__1132565569`",12.5733519060607
"`4__455894167`",18.0148866526193
"`7__1519558697`",18.88167356835
"`3__257448311`",6.85415149263352
"`3__1395465343`",15.1004932318399
"`1__90727719`",32.780448989688
"`5__218565026`",22.223423016926
"`4__1377580617`",28.040501586278
"`6__649475009`",37.7542371172412
"`6__996408717`",19.5993683962698
"`1__769818716`",45.6792479900665
