"","Overall"
"`1__421401176`",56.2168009963477
"`7__1265252471`",24.1536084840449
"`1__769818492`",26.2061635943218
"`5__1449423985`",24.0841788196535
"`7__1514157775`",22.1723998475208
"`7__1265252840`",22.5965391173973
"`2__1057907617`",24.4858059167933
"`4__561808859`",18.3642657192437
"`1__712261114`",29.5069669622759
"`2__794029729`",31.3983388621221
"`7__1265251800`",23.1492509332392
"`7__1290513556`",25.578581649488
"`2__1640579492`",97.4596166293571
"`7__1265253031`",21.188466709726
"`7__1265253032`",22.0127706512246
"`1__769818716`",23.5574847038077
"`3__1591405176`",29.4393450754622
"`4__513477619`",23.984571335244
"`4__513477769`",27.4414887515683
"`1__545681839`",26.7068084283216
"`6__264812597`",68.090152396124
"`2__601056324`",25.3146240578896
"`6__889507002`",37.0775692570488
"`3__344033933`",23.960006308491
"`1__769818643`",37.586710919564
"`4__1233059173`",28.1912089615857
"`3__80417363`",36.3116771005491
"`4__1233057252`",58.8326837018391
"`1__262200170`",23.5090441981811
"`3__1715422266`",26.201668868187
"`4__543103497`",24.0287261729721
"`2__818737058`",19.8643160480135
"`6__225685414`",0
"`2__893731517`",35.3104710930994
"`6__196045041`",23.9032774510735
"`1__712261321`",27.4178594843938
"`2__1057444662`",28.2088169427084
"`5__56010390`",19.5695533509577
"`2__1364245883`",21.1004703667535
"`5__438914707`",13.1350358904979
"`3__344034332`",15.3650270992698
"`2__1057907571`",31.7562114564529
"`4__40782828`",22.5414422906441
"`4__40783022`",21.1065679771225
"`4__40783047`",23.6410549918298
"`7__1165578491`",100
"`2__1364242277`",20.2675615245754
"`4__1233057821`",26.8101519011881
"`4__891454154`",87.9832767549187
"`6__524854609`",17.8543114481015
"`3__304591843`",22.9151464903676
"`6__1241754030`",22.4063392230691
"`6__196045571`",25.9413506817074
"`6__646654882`",35.3584019243824
"`5__782529395`",23.589893054303
"`2__1000686812`",18.7935688977946
"`7__931164671`",48.7988794383405
"`6__294937748`",23.0296913810019
"`4__513473455`",33.432139697888
"`2__893731513`",34.1083178714123
"`2__625331695`",37.1702231561216
"`2__1364243863`",16.2654693445726
"`2__794030873`",23.1678629656953
"`7__267171093`",22.8944198336703
"`7__267171353`",21.9389160001666
"`4__503099252`",24.3460453916407
"`7__1265253027`",23.8249844339165
"`6__264812671`",22.3702731864521
"`5__1580456547`",30.0853169183966
"`6__218601844`",26.5809316012255
"`3__1432760953`",21.4166593648951
"`5__308974288`",35.3282270677944
"`3__910754769`",39.1228803528306
"`7__1316163539`",18.0103939628549
"`2__188447089`",20.6472910539845
"`2__188447368`",19.7154231102629
"`2__188447059`",21.3449768499216
"`2__188447247`",21.076760507167
