"","Overall"
"`2__1640579492`",6.19796037083299
"`2__1640579752`",3.25403105901172
"`6__294937748`",4.98261535377917
"`6__264812597`",21.8736141817066
"`2__625331695`",3.78894705516945
"`2__1640579648`",2.15776167921409
"`4__348949290`",4.83508142404773
"`6__889463823`",3.40542887489866
"`3__19449121`",3.60187505570151
"`7__1265252840`",1.89388986760693
"`4__1233057252`",1.06563728801797
"`3__1333615631`",4.25841765764662
"`4__328807294`",1.88370341270223
"`4__328807295`",1.74255465822225
"`2__1016760282`",3.33094243881184
"`7__1265252471`",1.765726526902
"`7__1165578491`",7.4796930088787
"`4__1233059173`",2.17948404121675
"`4__328800172`",2.14133205598514
"`6__889505930`",2.2024086222487
"`1__90726511`",3.90488776476071
"`1__712261114`",6.39993054032299
"`7__1265253032`",1.79700453612823
"`6__463565335`",23.1753915330301
"`2__859113050`",4.50059728282501
"`6__242454735`",3.97208303742047
"`4__1233057821`",1.80834343249991
"`1__712250204`",2.88702323263379
"`1__421401176`",100
"`2__1415966132`",2.69821013273788
"`2__625331651`",2.64123395663568
"`6__463565237`",4.98051471501481
"`2__1057907571`",8.62824837035719
"`1__90727719`",1.57459098272778
"`3__700001277`",10.4176192974214
"`2__1640579746`",2.21991095436197
"`1__457844974`",1.97672408432458
"`7__496418086`",0.373718529476498
"`2__562575702`",4.85840282286585
"`4__586824384`",1.08467309970075
"`1__712261321`",3.12560447862593
"`4__114858096`",2.15882769396136
"`3__1606328310`",2.934273181855
"`6__889507085`",3.18748522012319
"`6__889507087`",1.77789169096301
"`5__539690381`",1.92162180894084
"`4__1388025423`",5.919454974191
"`1__712259278`",2.87055109179956
"`2__1341473318`",2.13339380465905
"`7__1265253027`",1.73590348357405
"`2__859112927`",3.0598456252721
"`7__1265253031`",2.11842088033733
"`1__1180705420`",1.41191132692929
"`2__1647015713`",8.98751255659899
"`1__1143839466`",1.74317820561715
"`1__1283059572`",6.80393736270172
"`1__769818492`",6.09864304029026
"`5__12451502`",6.07150228003315
"`3__562188371`",5.34933862346982
"`7__1265251800`",1.89010407341144
"`6__294645054`",6.75704588070743
"`6__334552159`",3.26166830087695
"`5__765508442`",2.60855831750326
"`4__328789181`",2.99832578877343
"`7__1475694358`",9.50943644168703
"`4__114858103`",1.9837819570955
"`1__569276079`",4.33532482859059
"`7__1481010549`",1.97514174029665
"`2__794030873`",6.06511853753286
"`7__1258939176`",1.5926449655124
"`5__1331119430`",7.73614913063386
"`4__24881752`",2.11950912693687
"`6__889507002`",23.0039603102135
"`6__848003313`",1.98124931883729
"`5__411206859`",7.00880729227731
"`4__328807548`",0
"`4__328786918`",2.29992630816136
"`1__712248417`",1.84791471209963
"`7__158517805`",2.88413642170296
"`3__1591405176`",2.10176528934841
"`3__1648191814`",5.8911899764859
"`5__768462910`",1.34183943613437
"`4__326301161`",1.69311786177844
"`1__222695520`",2.70323266387491
"`3__1186528798`",4.81200119117114
"`1__1495696348`",0.521882238625682
"`1__712259179`",3.08108156334246
"`7__880906814`",7.45465691290975
"`6__848003195`",2.06019324905127
"`3__1055284703`",4.65380349425421
"`7__1265252264`",1.995556538879
"`6__883625347`",2.04232618738317
"`5__380273025`",1.93219032049866
"`1__712238211`",2.15521083256341
"`5__401236809`",0.705811262738044
"`5__63370887`",3.9254436809439
"`6__878592921`",0.072521706419736
"`4__543103584`",2.45100392553829
"`4__543103580`",2.79947683619173
"`1__712258624`",2.92628126947524
"`2__348435581`",3.50059977102835
"`2__859112765`",1.57941223878541
"`5__1542613652`",4.82377606611244
"`6__826511665`",1.96326786688401
"`5__430393761`",2.05933144070735
"`4__348940700`",3.9038003091551
"`7__1482227179`",19.0095085258372
"`6__849388114`",1.9236501926423
"`2__1749288851`",2.97957323609332
"`3__520755924`",3.17289349709744
"`5__51738528`",4.19721447698751
"`1__101887364`",2.81310163514952
"`3__276288358`",6.11683809229958
"`6__878592560`",2.0082446939916
"`2__1765088350`",1.88261280491214
"`1__769818716`",4.04746221186374
"`2__794032813`",6.06607731018742
"`7__1386361488`",3.48580336170068
"`3__1293578163`",1.12798606979877
"`4__1094916354`",9.97022239916872
"`6__36313247`",1.48677294479291
"`3__1469186787`",1.52931061402365
"`6__1047129905`",13.5523965666617
"`4__328786779`",1.32270644461492
"`4__1534812426`",6.12965613862904
"`4__662201652`",5.95118416666284
"`3__1299734263`",3.03318361624617
"`7__1340982218`",2.054220731294
"`7__1340984192`",2.00680985680028
"`7__1340988991`",1.92303851860673
"`5__790370786`",1.83423728101742
"`7__1096569067`",5.38626949090316
"`6__294635934`",2.30425093916724
"`6__294635979`",2.5050886859252
"`6__294658021`",2.93306771244553
"`6__294658082`",1.64753859821994
"`3__711647216`",1.93970456971087
"`3__711647239`",1.85364110625147
"`3__353064959`",2.41473913544657
"`1__50859833`",1.91176880924355
"`1__801680740`",3.57936362879362
"`6__264812671`",4.28337493057439
"`2__744302649`",4.14252001374435
"`7__213197261`",6.5834832191212
"`1__1525535062`",2.21165493144951
"`7__1340984289`",2.10874023277575
"`6__849387981`",2.03378814994752
"`6__849388123`",1.97708400033096
"`3__1299734055`",2.12968968037467
"`3__1299735638`",2.94512627829489
"`1__1165689818`",11.0254889335594
"`2__818737058`",2.56342546682754
"`3__171768141`",4.51443956436131
"`1__877228476`",2.22411677055228
"`7__1358232109`",3.81529877437937
"`3__1002376986`",3.38211547128466
"`4__1595663715`",2.32526876061586
"`1__712250082`",3.92177747890643
"`1__713592554`",1.17059475645117
"`2__627365355`",3.13069660276355
"`2__601056324`",6.26888535737332
"`1__769818643`",4.78265777251362
"`2__1630042234`",2.70475200541452
"`2__793461239`",3.71580370472887
"`4__1449638754`",2.63952742817054
"`2__1026619591`",4.71018753489876
"`2__1803546300`",2.98586281161963
"`2__601057419`",1.82590904030527
"`1__454288280`",2.72547686827066
"`6__848003285`",1.95749922696342
