"","Overall"
"`1__712261321`",25.9459888033531
"`1__712261114`",59.6923103518302
"`6__264812597`",23.3768354436533
"`2__1230526109`",62.0994180849815
"`1__357177002`",10.9890335197707
"`1__712258624`",4.13032613153995
"`1__357177549`",16.4823755917737
"`7__1165578491`",23.8775336186179
"`3__276288358`",5.060748394042
"`3__1212805275`",31.5803040797855
"`3__19449121`",30.6079944562407
"`1__712259278`",8.3318284698562
"`6__730668614`",15.2293618012752
"`1__712248417`",4.27597427570262
"`1__357176987`",15.0188905798325
"`2__859113050`",13.6728029550181
"`1__769818492`",11.2911733370464
"`1__712259179`",6.72516345629074
"`1__712250204`",10.0138018910114
"`3__700001277`",34.3175520499602
"`2__859112927`",13.905423472306
"`4__1146103264`",9.45412630784148
"`2__965090188`",11.557824041351
"`2__965090193`",13.8177629709607
"`2__859112765`",11.5549947497539
"`7__1441456496`",14.495575492191
"`7__1482227179`",51.0835351156467
"`1__712243210`",7.49656917580254
"`1__769818716`",7.90357055836376
"`1__712238211`",4.64733492585105
"`6__294645054`",20.7740452711888
"`4__891454154`",100
"`4__1146103205`",10.1916669844897
"`3__90034764`",36.0329208028704
"`1__357173816`",4.50663829698853
"`1__712241156`",5.25212317565921
"`3__711647411`",59.209280032145
"`1__712253169`",11.0944750525656
"`2__1037000173`",6.90546321699272
"`3__582475289`",19.0332956465282
"`4__458949882`",25.453628037204
"`1__567103599`",11.8647299825653
"`3__1041960852`",16.9034909893845
"`7__1474629211`",10.5023054760744
"`3__1068046684`",12.2037723461605
"`6__257601008`",11.9575569323254
"`6__257601016`",9.33562878899233
"`1__1283059572`",18.0945068546262
"`7__571000317`",66.4093815973848
"`6__224269012`",22.7395604140463
"`6__996408717`",10.7895278372445
"`7__974866764`",9.2622438025513
"`4__500888886`",14.4676221881833
"`7__1265252840`",36.6300329551401
"`7__1265252471`",16.6838696317869
"`7__1264438474`",10.4701466306142
"`3__19430501`",24.6884783579118
"`4__326301161`",10.1202480557927
"`6__463565237`",22.2828847631122
"`3__360673477`",12.8754805211223
"`1__1029455296`",12.2148466082643
"`4__1291664064`",12.9421499736564
"`4__1291662309`",10.9593706864256
"`6__242454735`",68.6017315415121
"`2__691721018`",14.4759111729514
"`4__360449963`",14.8849925249589
"`6__649475001`",39.2317124646788
"`5__1331119430`",89.9559809076488
"`3__283489109`",4.58893801942709
"`1__769818643`",14.6536338383078
"`3__1214592068`",7.64032554642427
"`6__334552159`",14.234019630476
"`6__47129650`",6.06175396474873
"`3__88217517`",23.0900834867425
"`7__1358232109`",16.9178260220937
"`6__294635934`",19.4371365383438
"`6__294635979`",11.7945946372503
"`4__531586971`",13.9499680540887
"`2__691720299`",8.47523774480117
"`1__769818529`",3.57576053917245
"`1__769818530`",5.42907112616974
"`7__1265253032`",24.8919003623806
"`6__178340854`",16.6263708925073
"`1__90727719`",56.6316027918245
"`2__1016760282`",45.2988863691222
"`1__357173716`",0.726059610612956
"`6__294937748`",13.1619812529228
"`1__90726511`",68.7051738101156
"`4__1004884391`",56.4977940607172
"`7__1514157775`",15.2063762291354
"`7__1357788073`",11.4435466008915
"`7__1357788101`",13.0163533373585
"`1__340678425`",20.8964954538539
"`3__1299734263`",42.5814659376114
"`6__782001661`",12.4701834871356
"`3__911410511`",22.0362529460516
"`7__181689603`",6.91227054640047
"`2__859112903`",9.24302598166218
"`1__1171725776`",10.7540888553705
"`1__712250082`",9.75708619090991
"`6__1075010071`",3.21037648604155
"`1__91192390`",22.7742459976861
"`2__1770069206`",16.2654263157756
"`2__1770066741`",23.4333452112421
"`1__713592554`",10.467603092105
"`4__603272896`",7.96683325763932
"`4__1347751421`",12.4982522115256
"`4__1347746229`",18.803761483315
"`1__712261042`",29.2845829057983
"`6__257601047`",10.8208436898083
"`2__166017616`",17.9798705969035
"`5__832338672`",7.56483441120251
"`4__603273035`",5.49987745809325
"`5__936806723`",14.9652205337149
"`3__1216428438`",8.72431026949299
"`3__1216428442`",11.2845996603387
"`4__602645190`",8.94124523835702
"`7__171715389`",22.0562530595188
"`7__274172798`",6.02788457214685
"`6__1064100167`",9.2794101476459
"`7__496418086`",35.4660376983919
"`2__893731517`",29.9926075458118
"`4__1297772565`",20.3110738731663
"`2__274456464`",52.162757883134
"`2__104148271`",8.73141358526282
"`7__1355292686`",19.6222346690404
"`2__794030873`",20.5386132027645
"`2__893731513`",23.1549077271315
"`7__1357790624`",6.56368474662699
"`3__700001245`",39.2826130975791
"`3__700001278`",42.1489537327593
"`6__731410928`",6.72947821283614
"`6__784325072`",31.333361101929
"`7__280069051`",8.68389503574413
"`7__987392358`",9.8269442575391
"`4__338117707`",5.11561180202883
"`6__848003313`",7.68668677905503
"`7__244395447`",24.865406669905
"`6__653927318`",14.9916168173082
"`4__1274551940`",6.08715319487874
"`3__95539156`",12.6767852657297
"`6__649475009`",45.1662207174574
"`4__603047156`",7.06668101840067
"`4__603047160`",6.96273994236339
"`4__603051685`",6.1939482845369
"`4__603051662`",7.03066217074408
"`4__603051692`",6.82183493942359
"`2__1616245787`",8.37397373555201
"`4__603272888`",6.7242615471691
"`6__1042447877`",10.6591637232826
"`6__294937531`",25.0832059259059
"`4__1375628993`",16.2453294038391
"`7__1265253031`",20.2929794490728
"`6__718980005`",7.12183356026926
"`7__183692330`",8.83753859345081
"`1__1323090433`",41.7410210754437
"`5__47418456`",21.0804000018971
"`5__47418483`",14.312662049049
"`5__47418485`",16.5953814874282
"`6__848003195`",7.26850307879107
"`3__200794867`",14.5426326676676
"`5__42379939`",10.6480682608715
"`7__274173830`",13.7510457268189
"`7__931164671`",3.01837884655366
"`5__264931233`",16.3736294558678
"`3__318959751`",21.9394702727394
"`5__782684989`",18.7233700914615
"`5__357719030`",15.9172921680346
"`2__562575702`",24.2412570490415
"`6__932778489`",10.7228060643088
"`4__1400843842`",3.67136198723521
"`3__592715784`",30.9188400973214
"`4__1347751572`",11.8554159411773
"`6__718979938`",8.9461463843331
"`6__718979931`",9.03828501847305
"`1__1474633407`",5.48042833040421
"`7__305998572`",13.8597745956421
"`7__1165578461`",21.6051394281957
"`3__629475274`",16.0237149661808
"`5__42379915`",11.0343624023382
"`1__1024091316`",9.2064874033642
"`1__1024091318`",6.88501648803004
"`3__374627289`",4.67899647570313
"`6__718976348`",12.5004835153557
"`6__1097514229`",10.7516529636698
"`1__740670309`",23.8108998620683
"`5__47418530`",7.59713343346821
"`3__120455445`",4.49840153171867
"`5__995594618`",5.95228560687616
"`3__711647239`",39.7979871623114
"`2__1640579492`",45.7660430522196
"`7__978174465`",22.1990405445299
"`7__987391038`",7.93929423939161
"`1__1535551605`",0
"`1__1185193418`",6.1475121125196
"`7__571000272`",35.266731805165
"`6__714142082`",12.4094374837891
"`6__313205662`",24.0934652475807
"`3__55680763`",7.4970571333265
"`3__952095966`",21.1950983894578
