"","Overall"
"`3__1579692038`",13.7624790757438
"`4__503099252`",22.8099819844819
"`1__829287126`",14.1374014811681
"`2__280281108`",16.6491862027612
"`2__1017877292`",19.8649430085264
"`2__365204999`",5.44697770386418
"`4__255250793`",17.6188562758653
"`1__829287317`",13.3102576405127
"`3__533007099`",24.0987641924079
"`2__1617726061`",16.1352386891505
"`1__885154475`",12.7186617219998
"`7__1370802090`",8.41011349913178
"`4__558280017`",18.1818685361197
"`3__1003008890`",14.8306876166136
"`5__619470505`",16.9649325245991
"`7__1370802088`",10.7982302841869
"`5__1507247572`",8.50252060325983
"`5__1507247576`",17.6593309883756
"`2__1693074166`",71.0095263599323
"`1__367379701`",21.337947450412
"`2__437129332`",18.2924824713458
"`3__39807619`",14.8563003289932
"`2__882312924`",17.5293403974831
"`4__68682994`",17.779202781105
"`5__1297371554`",29.4374706057225
"`1__103653569`",62.5456885051962
"`4__861059008`",13.6102845905962
"`5__619470536`",0
"`2__381032129`",14.9666147920677
"`3__39807661`",17.0915232092749
"`3__39807643`",20.1713761739216
"`5__1605227239`",11.9503940015216
"`1__1481331050`",12.4986137014646
"`1__862460014`",24.2607373116844
"`1__862460024`",23.9049492272623
"`6__1241895525`",25.4753320515381
"`3__1626686172`",71.1684637725923
"`4__64287375`",2.27669537356941
"`7__1460034899`",25.317162393244
"`4__514336297`",17.9694417676414
"`1__1447931614`",49.9449718209953
"`3__1349731435`",13.489912940299
"`5__1438051904`",15.3195170425992
"`4__558278587`",20.5035204893902
"`6__1185159482`",8.75032815843169
"`6__1185159490`",20.1982919799447
"`1__57202106`",28.1161949195615
"`1__1481331056`",14.1704967640143
"`3__485696739`",15.3253796516021
"`1__1190777174`",23.2273405871539
"`1__1190777175`",22.0496573247392
"`1__862460147`",14.9064644453576
"`3__1689869050`",19.5190314867239
"`3__1579692539`",14.9978332096114
"`2__700964499`",19.2872557726406
"`7__1230642105`",30.4332824400841
"`5__1622906434`",28.8633189489802
"`3__533008103`",9.78377316187162
"`6__1228261911`",19.6619277281113
"`6__343584486`",9.51456014567032
"`1__862460125`",17.924813931209
"`5__274137961`",28.6068080182186
"`4__1621918725`",7.62691612605792
"`1__1498019806`",23.4297862455379
"`4__710493840`",12.9036855089777
"`4__710493851`",14.7194717069494
"`2__1548798157`",15.4000956042646
"`3__1523340847`",10.3834842791818
"`4__1387791029`",8.32028884702424
"`6__870960180`",22.534352670827
"`3__988864605`",14.153648917631
"`3__1003008670`",18.4122340813738
"`6__1228731679`",10.8888327296056
"`3__942929599`",14.6624138987495
"`4__861052558`",14.0327596033184
"`4__861052643`",12.3918416657249
"`6__500369955`",32.3646097375347
"`1__42868847`",100
"`6__811621309`",15.0691496964499
"`3__1332749238`",22.3294433257357
"`1__1019053668`",20.8982460142784
"`1__256588703`",22.4403668231479
"`1__1019053684`",18.1358604502876
"`6__918850425`",17.8651791582199
"`1__862460172`",14.0507978711211
"`3__985790161`",14.9649234042507
"`1__862460028`",18.6158053029893
"`2__1693071101`",23.0290395100273
"`4__333678313`",24.0506750405058
"`4__861066312`",14.2228750047949
"`6__1228261889`",20.0650375734403
"`3__1626686322`",42.5642613508022
"`5__2568551`",42.3922870012615
"`7__1274803224`",15.9025249113039
"`5__724694015`",18.2522761495363
"`4__476342199`",25.3606058442245
"`6__676826213`",12.5840347336688
"`5__782409042`",13.9348904194013
"`5__782409070`",13.5708488238767
"`5__274137798`",62.7363737769512
"`3__1345462789`",16.3810497871325
"`6__1227777513`",16.4645723951046
"`5__518885730`",21.5002824328292
"`3__39805552`",16.8206227051362
"`5__1355639303`",12.1073712742924
"`2__1016733225`",21.0178849124062
"`1__1190778459`",18.4368510390756
"`2__325888579`",11.2176270828206
"`7__995479415`",42.3064118006561
"`7__1469528100`",15.1165004549833
"`7__1469528090`",21.2002250293553
"`6__1313809300`",21.0057703681688
"`3__1003008712`",19.8109876441226
"`2__808541054`",11.8424721172421
"`2__808541083`",13.0465637415745
"`5__940693664`",8.67575621132248
"`3__1572904473`",14.1996011068049
"`3__1572904459`",14.0288768117356
"`3__1572904467`",13.7367826563661
"`5__265710682`",18.8778026571794
