"","Overall"
"`6__1185159482`",10.4224047777489
"`6__1185159490`",12.7943005652109
"`3__1003008890`",28.4773972191005
"`1__852858389`",13.4110840768818
"`2__1519943068`",11.2837052664669
"`4__1556730140`",11.4459755676891
"`1__487925717`",9.85503754471535
"`2__1519943742`",11.2153573559562
"`2__1519943715`",10.4151618905408
"`6__928162119`",35.4984556322647
"`4__1000735474`",7.34229377455669
"`2__465341514`",26.6679480582273
"`6__835053244`",62.5113791418684
"`3__1003008670`",12.1679102153625
"`6__1079251172`",13.3946252243374
"`5__1297371554`",47.3740265917925
"`6__870960171`",6.49051682792322
"`1__440658721`",49.3661285606793
"`1__440658730`",52.4033737130548
"`1__440658748`",51.9610073134421
"`2__465341475`",15.234193857641
"`2__465341402`",24.6347960842438
"`5__274137798`",12.9750814912867
"`1__852858140`",11.3112988350505
"`1__889421137`",8.02017136826668
"`4__89584731`",9.46783145071687
"`5__1262997520`",11.9845935926457
"`6__1185159534`",10.5693303390231
"`5__1507247572`",22.1745370121917
"`5__1507247576`",10.5872275612007
"`6__801915001`",21.3070960942214
"`5__1622906434`",16.5796796299984
"`3__1002375639`",9.86147539051449
"`3__1613826101`",13.442882016869
"`2__601056398`",27.2770592114352
"`1__728793119`",17.7397582468637
"`6__1158658124`",23.1745786848462
"`6__870960180`",13.7453145335742
"`3__1002377154`",10.797094238682
"`1__167979316`",50.6018854351299
"`7__225570736`",14.448925112442
"`7__225570746`",9.95359944460233
"`7__225570772`",11.2652043985892
"`5__1421892552`",9.18385427566306
"`2__215679382`",17.8741112416615
"`1__1038653389`",11.76168455265
"`5__376762202`",11.5530482246618
"`3__1003008946`",12.4713990229447
"`1__367379701`",19.1623704811393
"`6__691726941`",48.0224679372698
"`3__1001281746`",7.09372875595331
"`3__1001281752`",9.65157064622196
"`3__984458349`",17.4739946441421
"`4__524313151`",44.4866046893257
"`2__94795690`",13.4885056017145
"`6__1088894679`",18.3705850621349
"`3__1069491502`",16.5203378729993
"`7__327930191`",14.1303549515002
"`6__924175941`",12.0059514130506
"`3__1035244244`",10.7399376757118
"`6__1112440613`",16.5258470667993
"`3__170780685`",8.56568874625934
"`2__1017794390`",18.9864262274283
"`2__1617726061`",26.1141396158177
"`1__828547403`",11.9419363591607
"`6__934188524`",21.9198686676345
"`4__1158404813`",6.99351312125602
"`2__601056355`",19.2604360312504
"`4__401087905`",13.0061191999359
"`2__1564778782`",12.0495186240303
"`3__1002374255`",10.964628377093
"`3__1001791474`",12.1409168944562
"`5__1262997523`",1.72105389971893
"`5__1262997535`",0
"`1__22929931`",71.6140353021105
"`3__168997504`",13.9599938104973
"`2__339352415`",13.2739040918984
"`4__1375634014`",14.5378451938668
"`3__1001791495`",8.67277146332012
"`4__255250793`",60.563997324869
"`4__81990139`",14.2419837428947
"`3__17627555`",14.1895197723961
"`1__843680160`",20.1947418062874
"`3__867956607`",17.5432422520468
"`1__862460049`",9.37334807587864
"`5__1245513533`",22.966273328438
"`3__296765206`",9.87391878849352
"`4__336521115`",24.1846021661692
"`3__1003008774`",12.9275801514307
"`3__1626686172`",62.6838707997127
"`6__918683536`",6.25294511402077
"`2__1194291011`",11.159825391351
"`5__2446382`",10.0172911996545
"`1__862460147`",12.9817585132973
"`5__252684503`",8.39549125076318
"`2__866605473`",9.93056908943073
"`6__337630701`",17.7846941577825
"`1__1447931614`",20.7162369961188
"`5__273673803`",6.6739862256568
"`6__500369955`",5.34975497735957
"`2__651049296`",16.7412459379544
"`7__1461724355`",27.8898462755583
"`3__941499158`",10.3185188569863
"`6__1185159353`",10.1682601893467
"`6__797671809`",9.61752129889187
"`6__869996318`",10.2331573405635
"`1__1210631169`",8.94050938235996
"`2__1564778761`",27.0268897246795
"`3__1001788485`",10.8449232811206
"`2__651049425`",8.70613761870229
"`4__551092440`",26.9923431642117
"`3__1255968875`",9.26334824696139
"`3__1253612412`",13.5876872798131
"`3__1253612490`",13.6215635952066
"`3__1253614911`",8.18631561418606
"`3__1253612672`",11.9945253636344
"`5__274137933`",20.4041822721407
"`4__1347751510`",20.4357533700121
"`1__1019053668`",30.0131281324031
"`6__929783390`",17.4744453739803
"`6__1299427796`",15.7278309306838
"`1__1477622163`",14.5191501387829
"`1__625143836`",12.0307025448528
"`2__816591809`",16.1014340824881
"`3__1253728165`",10.7912005399228
"`5__1478068509`",8.17347183217668
"`5__1622057176`",52.6466527285646
"`1__1499220136`",17.6713875842065
"`1__862460172`",15.1973163287333
"`2__94795688`",10.3408615054699
"`2__190454999`",25.9230956726825
"`1__161643963`",100
"`5__274137961`",18.14992095053
"`1__592229638`",9.50292792749591
"`6__1136213852`",20.0433377128473
"`1__888188602`",35.8554538813275
"`4__401087645`",8.4203528612872
"`1__879404856`",15.7255980389428
"`7__156214033`",11.0854446488462
"`1__822656391`",8.83868619435276
"`4__1508618605`",27.2728977413648
"`3__533007099`",15.2945459561469
"`1__867912054`",10.5503624350247
"`2__557805246`",12.991631650203
"`4__352989192`",9.54585790180519
"`5__2437687`",14.3646393034583
"`5__2437694`",9.4187983668866
"`3__516653039`",12.2560065938304
"`3__988864605`",16.9193603452814
"`5__1262997495`",4.33423857328576
"`4__1340748870`",15.734034468539
"`2__1304109568`",9.71696153476515
"`1__189118364`",10.4803482546199
"`2__515763404`",21.488972067713
"`6__928290567`",31.6806899395753
"`5__1208497210`",28.5740220727409
"`3__1167387292`",12.0831749434242
"`4__1347746410`",12.5842987707232
"`3__1074182084`",9.82150303232548
"`1__194531821`",11.091712216162
"`2__519340746`",7.50275855271404
"`1__1019053684`",45.2398811767885
"`3__1001790798`",8.44261966109396
"`4__1375634035`",15.5164576264981
"`3__1001281881`",10.7709357445723
"`6__136296948`",7.21863758635757
"`6__1295035670`",71.9300393199604
"`2__1251800404`",9.91720906416709
"`5__1424112009`",10.1010342915068
"`1__1472533522`",13.9773251429297
"`6__133928502`",15.5760319448868
"`1__862460024`",13.4302079570581
"`1__862460028`",9.62070119287043
"`1__862460014`",12.3729805054501
"`1__1472932531`",17.2303544001403
"`3__516652795`",10.4034137541364
"`4__120792343`",76.6490231100812
"`1__1082667854`",21.7058637426904
"`5__1622056919`",30.3631856625753
"`1__154693784`",45.3628437083901
"`6__1166629169`",14.1014675104097
"`1__1472533411`",28.0755562301968
"`1__868245390`",11.7472602744935
"`5__1424110447`",12.0058439035082
"`5__1424110488`",10.4215937365445
"`5__1424110445`",12.3812672198235
"`4__619637978`",11.1383866199684
"`7__1223886093`",9.14973766965167
"`1__49252776`",19.1714437323004
"`1__49252780`",15.211469790401
"`6__962990631`",10.5867158296414
"`1__484082592`",68.53833783374
"`6__1088893449`",9.16217018261642
"`2__587221036`",10.2193685078693
"`4__360447700`",14.7212559394647
"`5__260085219`",10.7552619165357
"`3__1253727101`",12.390712407109
"`1__1190777175`",17.8071167218664
"`1__1190777174`",18.5994863766316
"`2__35355520`",8.12179654034798
