"","Overall"
"`4__503099252`",10.2412481554173
"`1__1016077190`",13.4667489875581
"`1__167979316`",9.83587952716873
"`5__1297371554`",12.1597826866398
"`3__1428162415`",11.7463069498819
"`2__1251800404`",8.95426149575556
"`1__625143836`",11.691471331965
"`5__1622057176`",9.98425699473573
"`6__918850425`",12.4833337071785
"`1__440658721`",22.0367500579638
"`1__440658730`",22.0913091866313
"`1__440658748`",25.5073328462438
"`2__1168696926`",7.87972458773588
"`3__1366618968`",7.41063257857539
"`2__1017794390`",10.3765993771272
"`2__1251800391`",6.96408312658107
"`2__1251800392`",7.27829304380565
"`2__1251800424`",7.43872914178843
"`5__3798947`",5.70082973583694
"`2__601056355`",5.32454147743752
"`6__1112440613`",13.4959530095234
"`7__1519787348`",19.5150061587543
"`6__1185159482`",7.54176218435193
"`6__1185159490`",5.77627977832422
"`5__1622906434`",7.65141861897639
"`7__327930191`",5.27085283013114
"`1__1477622163`",6.72918481021316
"`2__601056398`",11.7500693167983
"`3__1035244244`",6.60748239213795
"`1__625143831`",8.63715795879101
"`2__465341514`",7.06064392279841
"`1__161643963`",55.6878267381065
"`1__1190777175`",13.3898206194413
"`1__1190777174`",15.4514307148315
"`4__1347751510`",9.29461635873205
"`6__801915001`",19.9680354926802
"`4__1556730140`",46.840983596009
"`4__68682994`",10.9212273774131
"`4__1508618605`",13.6625375776705
"`2__381032129`",8.80318901243324
"`5__1622056919`",10.8144901266865
"`4__429525891`",9.55426673683971
"`4__476342199`",7.41190765789753
"`5__1069880002`",5.99680460502094
"`1__1472533411`",14.1925216583262
"`3__915440628`",9.20187886752195
"`3__1069491502`",7.30811463931927
"`5__812703185`",10.7937123935836
"`1__1190778459`",13.4639670194676
"`6__1185159534`",5.37660959131488
"`4__1347746410`",6.69686865878124
"`1__367379701`",13.5134202400012
"`2__465341475`",2.48525695210966
"`2__330348893`",3.44430901725483
"`1__1498019806`",7.37582145052917
"`7__1194607700`",10.2147125652698
"`6__835053244`",10.6795448707679
"`1__945020048`",7.33702249098051
"`3__1253612672`",4.85161348100207
"`3__1253612412`",5.84944429337312
"`3__1253612490`",6.0190029024769
"`3__1253614911`",6.61620582957917
"`1__49252780`",20.1099022329254
"`1__49252776`",20.3557932570401
"`7__146656754`",10.9636004076852
"`1__167979169`",6.96567332174902
"`3__501805317`",8.37195171849732
"`4__987054761`",14.258471599619
"`2__1773946282`",18.3258972138328
"`3__170780685`",9.98742778519773
"`4__1025414796`",8.63168993361272
"`2__280273196`",9.02237861273026
"`2__217468886`",36.8238842002444
"`4__429525957`",10.8203754848987
"`4__429525964`",15.9130901314292
"`3__1115965548`",9.09135820463266
"`4__1508618608`",9.36367749931583
"`2__425893297`",21.9296711521417
"`4__1066050669`",7.2332592395362
"`1__154693784`",5.76534203294035
"`1__866918014`",9.68484269783824
