"","Overall"
"`4__64176403`",24.6204739044176
"`4__255250793`",27.5771886196545
"`4__1556730140`",35.1509805010928
"`3__1479315937`",23.5319586119098
"`1__161643963`",28.9086066909891
"`6__1236387928`",23.6307151566221
"`2__217468886`",37.0934609321987
"`6__159752223`",28.2711266240661
"`6__159784160`",24.3471577189603
"`1__190465430`",36.3827385263671
"`7__316801367`",23.3234356906421
"`7__264272097`",31.9491768513891
"`6__159786362`",24.4911665035943
"`4__120792343`",26.3433279530379
"`5__274137961`",24.8028384881759
"`1__852858389`",34.5309007413545
"`2__808457732`",30.9881065073021
"`7__1093247710`",38.7235934572129
"`1__273576619`",0
"`6__691726941`",37.0369307435178
"`5__107937429`",33.9606079241408
"`7__1194607700`",42.6798095345446
"`1__1068464449`",30.5352770825534
"`4__1347751510`",24.2969500677834
"`5__1143214478`",25.1281065477379
"`6__1185159534`",24.2425076345528
"`6__627495563`",25.8901163785575
"`1__161644928`",24.052203151806
"`1__167396287`",31.8720505589412
"`6__1198441691`",25.8442219428976
"`1__161644911`",20.0031321229715
"`6__661520240`",22.2940875803076
"`6__661520695`",20.9237740579575
"`4__514352636`",17.7995802690281
"`2__1273511253`",12.2903773383739
"`6__1185159482`",41.5405958753547
"`6__1185159490`",47.864289986336
"`2__601056398`",41.5845121972563
"`2__520825941`",26.7359871387858
"`1__412067968`",22.2848059554967
"`4__1347746410`",24.1357310770401
"`3__511691403`",27.8584617730368
"`5__274137933`",22.3444484713882
"`6__1112440613`",77.6787110377332
"`2__1299119555`",31.7008142245816
"`7__1519787348`",24.0650990776346
"`5__1208497210`",28.2030394982958
"`1__852858140`",19.3293098784896
"`4__513478510`",25.7651010403026
"`1__1529784124`",25.3322337756573
"`7__1328988547`",24.6240538803978
"`5__265710682`",23.6165332710451
"`5__1626679084`",23.5925302672749
"`1__750383249`",24.6479369982721
"`5__1424108834`",28.8317727450894
"`5__274138438`",24.1937303995458
"`6__159802566`",23.0991950831026
"`6__911766551`",31.6115781027656
"`6__661518257`",24.4419235812241
"`4__346989709`",43.5222008665418
"`6__1185159440`",21.0054555679771
"`4__1209430202`",24.0223756151361
"`2__683221982`",26.3582716557655
"`1__445430214`",27.1831193114798
"`2__1693074166`",72.6784458635377
"`5__273673803`",29.6578770162353
"`4__43527979`",31.8415732102263
"`1__440658721`",24.8544767938568
"`1__440658730`",21.8370998826506
"`1__440658748`",26.1141643442841
"`4__979850699`",71.8887670592995
"`5__1622056317`",22.2160992351221
"`6__720249653`",25.6544412552983
"`5__1587321421`",24.116773571546
"`2__1154032106`",28.3593550472791
"`5__40176524`",45.747307927349
"`2__1670572247`",26.0593927520818
"`6__801915008`",29.2283760935391
"`4__1278878934`",20.7142705785119
"`3__1520015893`",25.556587057143
"`6__858660803`",24.5627765163546
"`2__564464538`",32.8098370591414
"`4__1388022255`",23.5940925490809
"`7__789175304`",26.4307325506181
"`2__425893297`",36.0433621445321
"`7__1135765292`",22.6200640790696
"`2__1017794390`",26.9902603226537
"`1__885156651`",26.7842739967991
"`6__811621179`",23.2888774539842
"`5__289846921`",20.6641958044746
"`1__167979316`",27.9664180055921
"`5__264992329`",25.8400181252285
"`5__264992456`",29.7390308915974
"`6__835053244`",32.24714351463
"`2__514821870`",39.7814008734984
"`7__347225842`",23.0445023373624
"`4__478686496`",26.9753161218694
"`2__520826140`",24.181852901665
"`5__1424110445`",24.8599220481676
"`5__1424110447`",25.7418747422614
"`5__1424110488`",24.3685423213064
"`1__1499220136`",47.5441891767433
"`4__201565385`",43.0915011107091
"`7__1151336667`",22.1096710436662
"`2__747009155`",48.5668892093933
"`2__747009194`",14.9294372750188
"`2__747009206`",21.4100222775404
"`1__866918014`",25.878519063283
"`2__348437234`",35.2419253395167
"`7__347225832`",25.3320688945035
"`6__797671809`",31.1636683182684
"`5__1424112009`",23.5506240950051
"`1__182826077`",25.2487036771283
"`6__880920519`",38.1607584244928
"`5__1424110559`",23.5916419955071
"`1__761541216`",22.9374809748413
"`3__1701484925`",25.713861260743
"`6__920204247`",26.4090531910248
"`4__979850737`",67.4166991030017
"`3__1033201045`",33.4109744641644
"`2__520826129`",17.9509752801409
"`7__197818210`",30.2370933626735
"`7__156214033`",27.3861998925946
"`5__1245513533`",100
"`3__983112762`",30.1199620801966
"`3__983112764`",29.5815989607899
"`6__1202598946`",28.483495097207
"`1__805610057`",23.8273621300891
"`5__709940001`",29.7095030733702
"`5__289846244`",25.1109627726228
"`6__880923932`",29.4282807032608
"`1__843680160`",24.0266335543935
"`4__551092440`",28.0366834577359
"`6__924175941`",31.7954086408063
"`6__660863588`",23.6549105193167
