"","Overall"
"`4__1066099942`",23.6334520213134
"`2__700964499`",19.5283136820005
"`3__39807619`",15.9430533955096
"`3__1579692038`",33.6239339744875
"`3__39807661`",38.3199112056518
"`3__39807643`",39.1255641585143
"`2__1573722697`",15.5728697717195
"`1__161643963`",55.8909438841326
"`6__1122179605`",14.7162618010585
"`4__64176403`",47.1690581809124
"`1__640845948`",23.9215490452657
"`6__934188524`",22.3948723305691
"`3__1579692539`",22.4584868956619
"`6__1120642765`",33.7262557199078
"`6__1118556402`",28.6194421633025
"`3__39807520`",22.3311994736775
"`6__1158658124`",42.9909640522424
"`6__1112440613`",47.7903377757623
"`2__1693074166`",41.2037080941821
"`4__1384311939`",32.582821783428
"`6__797671809`",24.9552727729326
"`6__1122176368`",24.8642397590373
"`6__1119861163`",22.3411900974127
"`6__1122174726`",14.9046106660963
"`4__1384311980`",32.1182813770927
"`1__433427460`",25.6316567753243
"`3__533007099`",48.6532777582667
"`4__1347751510`",20.5603765561534
"`2__1162641289`",25.1153137276238
"`4__1075533365`",29.1930081225842
"`1__1038653389`",10.1534291444028
"`3__1176673888`",25.9680636197261
"`4__333678313`",20.0726923240962
"`6__159752223`",28.8280836261866
"`6__159784160`",39.3310232748407
"`6__720249688`",23.4984472715398
"`4__255250793`",37.4497670337359
"`5__1297371554`",45.3711342443279
"`4__266770119`",31.7598610335405
"`6__1295035670`",99.7928340561356
"`6__58833574`",47.8740666256853
"`5__494060864`",18.4334328707732
"`6__1117914453`",15.8165147251117
"`6__1120494685`",12.4774449413755
"`3__39805372`",20.3622141221403
"`3__1003008890`",41.8394610919165
"`3__374317796`",26.2733262078138
"`4__1347746410`",18.9450515997189
"`5__27735034`",35.7252788764909
"`3__1069491502`",70.6328696535759
"`6__45335019`",57.8691050921983
"`3__1542819567`",42.7894554195406
"`3__374311966`",15.7010399863711
"`7__1135765292`",16.4639430817543
"`6__1116783423`",27.4203647057367
"`3__1005361217`",9.68906304207009
"`2__1773946282`",27.6996105945465
"`1__762252789`",21.3755715909205
"`3__983112762`",24.0003301031489
"`2__389760639`",35.1748918199634
"`4__1131836161`",12.0836625510933
"`4__1131836162`",21.955935309289
"`3__1542819584`",26.1318749810362
"`2__1573722717`",0
"`2__238011679`",65.2671954226722
"`6__45334992`",31.7858306430724
"`4__1375634014`",48.9985479088216
"`5__717519070`",30.3245949039321
"`3__397288761`",12.4249550556826
"`2__1564778541`",1.94343742363487
"`2__1564778556`",8.67538055581564
"`6__500369955`",27.6332750957687
"`5__27735108`",24.0964047086814
"`6__1117317596`",28.5039000140329
"`1__734354112`",20.0080793190935
"`6__1122174928`",23.9912288351502
"`5__1297371170`",46.3083832298473
"`4__1066099951`",17.4991218451514
"`2__406531766`",19.4408546799298
"`1__339241177`",13.7340158416243
"`6__1116783479`",17.0590733896724
"`5__1069389138`",45.5207473217431
"`5__1297371167`",31.0911865171899
"`5__1625450585`",23.0410666455887
"`4__503099252`",100
"`2__373284551`",17.1754146479896
"`2__373284574`",38.8733368066657
"`2__373284540`",14.1725948029953
"`1__326396376`",40.1463379600109
"`4__1075540692`",32.092512100545
"`1__621944368`",45.5700959758763
"`6__720249653`",20.978372421834
"`2__1661156911`",26.8617697824278
"`1__22929931`",40.5559345215462
"`3__984458349`",22.6679460960328
"`5__812703185`",33.1547975896804
"`1__1327661723`",19.1464640943555
"`6__928290567`",19.1162040971248
"`1__1499220136`",39.8804765071998
"`3__983112764`",14.6899966455967
"`7__1408839`",17.3523656755265
"`2__275072973`",16.9496737130079
"`2__275072978`",27.506950892923
"`6__1202598946`",18.1189695727808
"`2__465341514`",48.3904166073155
"`6__691726941`",62.1256849053681
"`6__1120059546`",33.2646779897952
"`1__781355808`",17.6220290119521
"`4__871806399`",20.2108767258943
"`3__23565192`",66.1856648909529
"`2__315966366`",36.89067638459
"`1__42868847`",34.769829633964
"`2__1299119555`",25.3102938518844
"`7__1177528575`",21.5898894081302
"`7__1461724355`",31.251299247023
"`3__1366618968`",21.6265455523782
"`5__1624573981`",19.0003005016128
"`1__568829621`",20.3827266897665
"`6__58802504`",17.8675670274331
"`1__1048082503`",23.2700230887706
"`4__861059008`",46.1378718857624
"`3__347903347`",35.3817127544675
"`7__224294143`",19.2631612989909
"`2__326154101`",23.9290615595556
"`4__585033241`",13.7615904971779
"`1__103653569`",43.063136597143
"`4__1106006502`",15.114902280843
"`4__1106006495`",21.2721071606682
"`4__1106006504`",20.7742199904197
"`7__1468569284`",32.9671694889251
"`3__1629155383`",19.8448051959187
"`3__39807751`",23.0724026038457
"`5__1484034880`",9.57176650928498
"`3__39805437`",22.282513430969
"`5__152254428`",25.6048935591185
"`6__929783390`",26.8831841250582
"`2__217468886`",26.9372491272663
"`3__111752103`",19.7897073974635
"`6__1116594041`",13.6410251186801
"`2__463550344`",18.9771003793507
"`2__711008434`",16.4313142902304
"`5__1438051904`",25.2623403650603
"`2__465341475`",53.1798894620952
"`3__480658881`",25.9954544523605
"`1__885154475`",33.6677864263311
"`1__502352156`",18.2027627540484
"`7__352082999`",18.4290755870036
"`5__501383684`",20.0240553384776
"`3__536992856`",26.2010652086646
"`4__1375634035`",46.6098718440424
"`1__604613126`",10.0521992641483
"`6__159802566`",43.0948559142102
"`4__457756282`",15.3264918127626
"`1__187107287`",19.8936351683489
"`1__885156651`",47.2269797402926
"`5__1622906434`",27.2561918075231
"`2__1016733225`",20.3252808677529
"`1__945513877`",12.317278116823
"`2__882312924`",31.3997988574559
"`2__337317345`",19.6350066687963
"`1__440658749`",15.9345869714799
"`1__412067968`",33.9717713868028
"`1__568829620`",36.5731169874365
"`4__1379909668`",19.6389915815084
"`6__1120493641`",17.1023034357658
"`3__5400958`",17.9339515053179
"`4__1075533110`",42.7843525680288
"`6__794909739`",15.7740913616993
"`4__1158404813`",15.8201979033343
"`5__1037976628`",20.0269095944603
"`2__601056355`",43.2317212341387
"`4__1341203349`",24.5042950455568
"`6__858948611`",22.7154009246891
"`6__627495563`",46.764573866963
"`4__979850699`",30.9317586963032
"`1__1327661793`",33.7846894745197
"`5__364260216`",38.972708265762
"`2__465341402`",71.5676289316937
"`6__801915001`",83.3716493958997
"`1__190465430`",89.0637773704579
"`4__1000735474`",12.8760003443649
"`2__548976312`",21.3071147980632
"`6__53467088`",20.6128337699138
"`1__859901181`",22.2297732747217
"`2__326161915`",20.3001149947282
"`6__1314237166`",26.3705917788303
"`2__463551155`",19.6891033400361
"`2__188444015`",18.3087361493277
"`3__1176672615`",23.9934505088831
"`7__28708751`",6.75573392566216
"`2__463556346`",22.1549899648741
"`6__1206285982`",18.8721569367603
"`5__491243625`",21.2923063641645
"`1__1190777174`",63.5634649987812
"`1__1190777175`",81.6289486273764
"`7__225570736`",18.4530305479948
"`7__225570746`",23.75918393272
"`7__225570772`",20.8529896641038
"`2__208499896`",63.5251622332206
"`2__1670572580`",20.0450184815127
